Sito;;
Data e ora del report;2017/10/14 07:50:37 ;Dalla data;2017/10/13 00:00:00 ;Alla data;2017/10/14 00:00:00 ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/10/13 00:15:00 ;20.20     ;49.60     ;22.90     ;53.50     ;22.30     ;54.80     ;21.80     ;56.50     ;22.40     ;55.20     
2017/10/13 00:30:00 ;20.20     ;50.20     ;22.90     ;53.50     ;22.30     ;54.80     ;21.70     ;56.50     ;22.30     ;55.20     
2017/10/13 00:45:00 ;20.10     ;54.00     ;22.90     ;53.50     ;22.20     ;54.80     ;21.70     ;56.50     ;22.30     ;55.20     
2017/10/13 01:00:00 ;20.10     ;52.90     ;22.90     ;53.50     ;22.20     ;54.80     ;21.60     ;56.50     ;22.20     ;55.20     
2017/10/13 01:15:00 ;20.10     ;52.60     ;22.90     ;53.50     ;22.20     ;54.80     ;21.60     ;56.50     ;22.20     ;55.20     
2017/10/13 01:30:00 ;20.10     ;50.80     ;22.80     ;53.50     ;22.20     ;54.80     ;21.60     ;56.50     ;22.20     ;55.20     
2017/10/13 01:45:00 ;20.10     ;50.40     ;22.80     ;53.50     ;22.20     ;54.80     ;21.60     ;56.50     ;22.20     ;55.20     
2017/10/13 02:00:00 ;20.10     ;49.20     ;22.80     ;53.50     ;22.20     ;54.80     ;21.60     ;56.50     ;22.20     ;55.20     
2017/10/13 02:15:00 ;20.10     ;48.30     ;22.80     ;53.50     ;22.20     ;54.80     ;21.60     ;56.50     ;22.20     ;55.20     
2017/10/13 02:30:00 ;20.10     ;54.40     ;22.80     ;53.50     ;22.20     ;54.80     ;21.60     ;56.50     ;22.20     ;55.20     
2017/10/13 02:45:00 ;20.10     ;53.10     ;22.80     ;53.50     ;22.20     ;54.80     ;21.60     ;56.50     ;22.20     ;55.20     
2017/10/13 03:00:00 ;20.10     ;51.30     ;22.80     ;53.50     ;22.20     ;54.80     ;21.60     ;56.50     ;22.20     ;55.20     
2017/10/13 03:15:00 ;20.10     ;50.00     ;22.80     ;53.50     ;22.10     ;54.80     ;21.50     ;56.50     ;22.20     ;55.20     
2017/10/13 03:30:00 ;20.10     ;49.60     ;22.70     ;53.50     ;22.10     ;54.80     ;21.50     ;56.50     ;22.10     ;55.20     
2017/10/13 03:45:00 ;20.10     ;48.80     ;22.70     ;53.50     ;22.10     ;54.80     ;21.50     ;56.50     ;22.10     ;55.20     
2017/10/13 04:00:00 ;20.10     ;51.60     ;22.70     ;53.50     ;22.10     ;54.80     ;21.50     ;56.50     ;22.10     ;55.20     
2017/10/13 04:15:00 ;20.10     ;54.30     ;22.70     ;53.50     ;22.10     ;54.80     ;21.50     ;56.50     ;22.10     ;55.20     
2017/10/13 04:30:00 ;20.10     ;53.90     ;22.70     ;53.50     ;22.00     ;54.80     ;21.40     ;56.50     ;22.00     ;55.20     
2017/10/13 04:45:00 ;20.10     ;52.00     ;22.60     ;53.50     ;22.00     ;54.80     ;21.40     ;56.50     ;22.00     ;55.20     
2017/10/13 05:00:00 ;20.00     ;50.90     ;22.60     ;53.50     ;21.90     ;54.80     ;21.30     ;56.50     ;21.90     ;55.20     
2017/10/13 05:15:00 ;20.00     ;49.50     ;22.50     ;53.50     ;21.90     ;54.80     ;21.30     ;56.50     ;21.90     ;55.20     
2017/10/13 05:30:00 ;20.00     ;53.50     ;22.50     ;53.50     ;21.90     ;54.80     ;21.30     ;56.50     ;21.90     ;55.20     
2017/10/13 05:45:00 ;19.90     ;52.80     ;22.40     ;53.50     ;21.80     ;54.80     ;21.20     ;56.50     ;21.80     ;55.20     
2017/10/13 06:00:00 ;19.90     ;51.30     ;22.40     ;53.50     ;21.80     ;54.80     ;21.20     ;56.50     ;21.80     ;55.20     
2017/10/13 06:15:00 ;19.90     ;49.40     ;22.30     ;53.50     ;21.70     ;54.80     ;21.10     ;56.50     ;21.70     ;55.20     
2017/10/13 06:30:00 ;20.00     ;52.90     ;22.30     ;53.50     ;21.70     ;54.80     ;21.10     ;56.50     ;21.70     ;55.20     
2017/10/13 06:45:00 ;19.90     ;54.40     ;22.30     ;53.50     ;21.60     ;54.80     ;21.10     ;56.50     ;21.70     ;55.20     
