Sito;;
Data e ora del report;2017/8/25 07:50:43  ;Dalla data;2017/8/24 00:00:00  ;Alla data;2017/8/25 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/8/24 00:15:00  ;20.90     ;50.50     ;24.00     ;48.00     ;24.10     ;46.90     ;23.10     ;48.80     ;23.80     ;48.40     
2017/8/24 00:30:00  ;20.90     ;49.70     ;23.90     ;48.50     ;24.10     ;46.90     ;23.10     ;49.30     ;23.80     ;48.90     
2017/8/24 00:45:00  ;20.90     ;48.90     ;23.90     ;48.50     ;24.10     ;46.90     ;23.00     ;49.30     ;23.70     ;48.90     
2017/8/24 01:00:00  ;20.90     ;49.80     ;23.80     ;48.50     ;24.00     ;47.40     ;23.00     ;49.30     ;23.60     ;48.90     
2017/8/24 01:15:00  ;20.80     ;50.00     ;23.80     ;48.50     ;24.00     ;47.40     ;22.90     ;49.80     ;23.60     ;48.90     
2017/8/24 01:30:00  ;20.90     ;49.20     ;23.70     ;48.50     ;23.90     ;47.40     ;22.90     ;49.80     ;23.50     ;48.90     
2017/8/24 01:45:00  ;20.80     ;49.20     ;23.70     ;48.50     ;23.90     ;47.40     ;22.80     ;49.80     ;23.50     ;48.90     
2017/8/24 02:00:00  ;20.90     ;49.00     ;23.60     ;48.50     ;23.80     ;47.40     ;22.70     ;49.80     ;23.40     ;48.90     
2017/8/24 02:15:00  ;20.80     ;49.20     ;23.60     ;49.00     ;23.80     ;47.40     ;22.70     ;49.80     ;23.40     ;49.40     
2017/8/24 02:30:00  ;20.90     ;49.00     ;23.50     ;49.00     ;23.80     ;47.40     ;22.60     ;49.80     ;23.30     ;49.40     
2017/8/24 02:45:00  ;20.90     ;48.40     ;23.50     ;49.00     ;23.70     ;47.40     ;22.60     ;50.30     ;23.30     ;49.40     
2017/8/24 03:00:00  ;20.90     ;48.30     ;23.40     ;49.00     ;23.70     ;47.90     ;22.60     ;50.30     ;23.30     ;49.40     
2017/8/24 03:15:00  ;20.90     ;47.30     ;23.40     ;49.00     ;23.60     ;47.90     ;22.50     ;50.30     ;23.20     ;49.90     
2017/8/24 03:30:00  ;20.80     ;47.30     ;23.30     ;49.50     ;23.60     ;47.90     ;22.50     ;50.80     ;23.20     ;49.90     
2017/8/24 03:45:00  ;20.80     ;46.90     ;23.30     ;50.00     ;23.60     ;47.90     ;22.40     ;50.80     ;23.10     ;50.40     
2017/8/24 04:00:00  ;20.90     ;46.60     ;23.30     ;50.00     ;23.50     ;48.40     ;22.30     ;50.80     ;23.10     ;50.40     
2017/8/24 04:15:00  ;20.90     ;46.50     ;23.20     ;50.00     ;23.50     ;48.40     ;22.30     ;50.80     ;23.00     ;50.40     
2017/8/24 04:30:00  ;20.90     ;47.00     ;23.20     ;50.00     ;23.40     ;48.40     ;22.30     ;51.30     ;23.00     ;50.40     
2017/8/24 04:45:00  ;20.90     ;47.00     ;23.10     ;50.00     ;23.40     ;48.40     ;22.20     ;51.30     ;22.90     ;50.40     
2017/8/24 05:00:00  ;20.90     ;47.10     ;23.10     ;50.00     ;23.30     ;48.40     ;22.10     ;51.30     ;22.90     ;50.90     
2017/8/24 05:15:00  ;20.90     ;46.80     ;23.00     ;50.50     ;23.30     ;48.40     ;22.10     ;51.30     ;22.80     ;50.90     
2017/8/24 05:30:00  ;20.90     ;46.70     ;23.00     ;50.50     ;23.20     ;48.40     ;22.10     ;51.30     ;22.80     ;50.90     
2017/8/24 05:45:00  ;20.90     ;48.40     ;22.90     ;50.50     ;23.20     ;48.40     ;22.00     ;51.30     ;22.80     ;50.90     
2017/8/24 06:00:00  ;20.90     ;51.10     ;22.90     ;50.50     ;23.20     ;48.90     ;22.00     ;51.80     ;22.70     ;50.90     
2017/8/24 06:15:00  ;20.90     ;51.50     ;22.90     ;50.50     ;23.20     ;48.90     ;21.90     ;51.80     ;22.70     ;50.90     
2017/8/24 06:30:00  ;20.90     ;51.80     ;22.80     ;50.50     ;23.10     ;48.90     ;21.90     ;51.80     ;22.70     ;50.90     
2017/8/24 06:45:00  ;20.90     ;50.50     ;22.80     ;50.50     ;23.10     ;48.90     ;21.90     ;51.80     ;22.60     ;50.90     
2017/8/24 07:00:00  ;20.80     ;49.70     ;22.70     ;50.50     ;23.10     ;48.90     ;21.80     ;51.80     ;22.60     ;50.90     
2017/8/24 07:15:00  ;20.80     ;48.50     ;22.70     ;50.50     ;23.00     ;48.90     ;21.80     ;51.80     ;22.60     ;50.90     
2017/8/24 07:30:00  ;20.80     ;48.00     ;22.70     ;50.50     ;23.00     ;48.90     ;21.80     ;51.80     ;22.60     ;50.90     
2017/8/24 07:45:00  ;20.80     ;46.70     ;22.80     ;50.50     ;23.00     ;48.90     ;21.80     ;51.80     ;22.60     ;50.90     
2017/8/24 08:00:00  ;20.80     ;46.90     ;22.80     ;50.50     ;23.00     ;48.90     ;21.80     ;51.80     ;22.60     ;50.90     
2017/8/24 08:15:00  ;20.80     ;48.40     ;22.90     ;50.50     ;23.00     ;48.90     ;21.90     ;51.80     ;22.60     ;51.40     
2017/8/24 08:30:00  ;20.80     ;50.70     ;23.00     ;50.50     ;23.10     ;48.90     ;22.00     ;51.80     ;22.70     ;51.40     
2017/8/24 08:45:00  ;21.00     ;49.70     ;23.10     ;50.50     ;23.10     ;49.40     ;22.20     ;51.80     ;22.70     ;51.40     
2017/8/24 09:00:00  ;21.20     ;49.20     ;23.30     ;50.50     ;23.30     ;49.40     ;22.40     ;51.80     ;22.90     ;51.40     
2017/8/24 09:15:00  ;21.20     ;49.20     ;23.50     ;50.50     ;23.50     ;49.40     ;22.50     ;51.80     ;23.00     ;51.40     
2017/8/24 09:30:00  ;21.10     ;49.80     ;23.70     ;50.50     ;23.60     ;49.40     ;22.70     ;51.80     ;23.20     ;51.40     
2017/8/24 09:45:00  ;21.10     ;49.70     ;24.10     ;50.50     ;23.70     ;49.40     ;22.90     ;51.80     ;23.30     ;51.40     
2017/8/24 10:00:00  ;20.70     ;48.20     ;24.30     ;50.00     ;23.80     ;49.40     ;23.20     ;51.30     ;23.50     ;51.40     
2017/8/24 10:15:00  ;20.70     ;52.00     ;24.30     ;50.00     ;23.80     ;49.40     ;23.30     ;50.80     ;23.70     ;51.40     
2017/8/24 10:30:00  ;20.70     ;48.30     ;24.30     ;50.00     ;24.00     ;49.40     ;23.40     ;50.80     ;23.80     ;50.90     
2017/8/24 10:45:00  ;20.90     ;48.40     ;24.40     ;50.00     ;24.10     ;49.40     ;23.50     ;50.80     ;23.90     ;50.90     
2017/8/24 11:00:00  ;20.90     ;46.90     ;24.50     ;50.00     ;24.30     ;49.40     ;23.60     ;50.80     ;24.00     ;50.90     
2017/8/24 11:15:00  ;20.90     ;46.90     ;24.70     ;50.00     ;24.40     ;49.40     ;23.70     ;50.80     ;24.20     ;50.90     
2017/8/24 11:30:00  ;20.80     ;49.20     ;24.80     ;50.00     ;24.50     ;49.40     ;23.80     ;50.80     ;24.30     ;50.90     
2017/8/24 11:45:00  ;20.80     ;47.20     ;24.90     ;50.00     ;24.70     ;49.40     ;23.90     ;50.80     ;24.40     ;50.90     
2017/8/24 12:00:00  ;21.00     ;48.90     ;25.10     ;50.00     ;24.80     ;49.40     ;24.10     ;50.80     ;24.50     ;50.90     
2017/8/24 12:15:00  ;21.00     ;51.90     ;25.20     ;50.00     ;24.90     ;49.40     ;24.20     ;50.80     ;24.70     ;50.90     
2017/8/24 12:30:00  ;20.90     ;47.40     ;25.30     ;50.00     ;25.00     ;49.40     ;24.30     ;50.30     ;24.80     ;50.40     
2017/8/24 12:45:00  ;20.90     ;48.30     ;25.50     ;50.00     ;25.10     ;49.40     ;24.50     ;50.30     ;24.90     ;50.40     
2017/8/24 13:00:00  ;20.90     ;49.40     ;25.60     ;49.50     ;25.20     ;49.40     ;24.60     ;50.30     ;25.10     ;50.40     
2017/8/24 13:15:00  ;20.90     ;49.70     ;25.70     ;49.00     ;25.20     ;48.90     ;24.70     ;49.80     ;25.20     ;49.40     
2017/8/24 13:30:00  ;21.00     ;47.20     ;25.70     ;49.00     ;25.30     ;48.90     ;24.70     ;49.80     ;25.30     ;49.40     
2017/8/24 13:45:00  ;21.50     ;52.60     ;26.00     ;49.00     ;25.50     ;48.90     ;24.90     ;49.80     ;25.40     ;49.40     
2017/8/24 14:00:00  ;22.10     ;54.10     ;26.10     ;48.50     ;25.70     ;48.40     ;25.10     ;49.30     ;25.50     ;49.40     
2017/8/24 14:15:00  ;22.30     ;54.10     ;26.20     ;48.50     ;25.70     ;48.40     ;25.20     ;48.80     ;25.60     ;48.90     
2017/8/24 14:30:00  ;22.50     ;53.60     ;26.30     ;48.00     ;25.80     ;47.90     ;25.30     ;48.30     ;25.70     ;48.40     
2017/8/24 14:45:00  ;22.60     ;53.60     ;26.30     ;47.50     ;25.80     ;47.90     ;25.30     ;48.30     ;25.70     ;48.40     
2017/8/24 15:00:00  ;22.80     ;53.10     ;26.40     ;47.50     ;25.90     ;47.40     ;25.40     ;48.30     ;25.80     ;48.40     
2017/8/24 15:15:00  ;22.80     ;53.10     ;26.50     ;47.00     ;26.00     ;47.40     ;25.50     ;47.80     ;25.90     ;47.90     
2017/8/24 15:30:00  ;22.10     ;49.10     ;26.50     ;47.00     ;26.00     ;46.90     ;25.50     ;47.80     ;25.90     ;47.90     
2017/8/24 15:45:00  ;21.40     ;48.60     ;26.60     ;46.50     ;26.10     ;46.90     ;25.50     ;47.80     ;25.90     ;47.40     
2017/8/24 16:00:00  ;21.00     ;48.10     ;26.60     ;46.50     ;26.10     ;46.90     ;25.60     ;47.30     ;26.00     ;47.40     
2017/8/24 16:15:00  ;21.10     ;49.20     ;26.60     ;46.50     ;26.10     ;46.90     ;25.60     ;47.30     ;26.00     ;47.40     
2017/8/24 16:30:00  ;20.90     ;48.70     ;26.70     ;46.50     ;26.20     ;46.40     ;25.70     ;47.30     ;26.00     ;47.40     
2017/8/24 16:45:00  ;20.80     ;48.70     ;26.70     ;46.50     ;26.20     ;46.40     ;25.70     ;47.30     ;26.00     ;47.40     
2017/8/24 17:00:00  ;20.80     ;48.70     ;26.70     ;46.00     ;26.20     ;46.40     ;25.70     ;46.80     ;26.00     ;46.90     
