Sito;;
Data e ora del report;2017/9/22 07:50:09  ;Dalla data;2017/9/21 00:00:00  ;Alla data;2017/9/22 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/9/21 00:15:00  ;19.30     ;51.90     ;21.30     ;53.80     ;20.80     ;55.40     ;20.00     ;56.80     ;20.70     ;56.20     
2017/9/21 00:30:00  ;19.30     ;55.80     ;21.20     ;53.80     ;20.80     ;54.90     ;19.90     ;56.80     ;20.70     ;55.70     
2017/9/21 00:45:00  ;19.20     ;56.30     ;21.20     ;53.80     ;20.80     ;54.90     ;19.90     ;56.30     ;20.60     ;55.70     
2017/9/21 01:00:00  ;19.20     ;52.80     ;21.10     ;53.30     ;20.70     ;54.90     ;19.90     ;56.30     ;20.60     ;55.70     
2017/9/21 01:15:00  ;19.20     ;51.20     ;21.00     ;53.30     ;20.70     ;54.40     ;19.80     ;56.30     ;20.50     ;55.70     
2017/9/21 01:30:00  ;19.20     ;55.70     ;21.00     ;53.30     ;20.60     ;54.40     ;19.80     ;56.30     ;20.50     ;55.20     
2017/9/21 01:45:00  ;19.20     ;54.80     ;20.90     ;53.30     ;20.60     ;54.40     ;19.70     ;55.80     ;20.40     ;55.20     
2017/9/21 02:00:00  ;19.20     ;54.00     ;20.90     ;53.30     ;20.50     ;54.40     ;19.70     ;55.80     ;20.40     ;55.20     
2017/9/21 02:15:00  ;19.10     ;53.20     ;20.80     ;52.80     ;20.50     ;53.90     ;19.60     ;55.80     ;20.30     ;55.20     
2017/9/21 02:30:00  ;19.10     ;55.80     ;20.80     ;52.80     ;20.40     ;53.90     ;19.60     ;55.80     ;20.30     ;54.70     
2017/9/21 02:45:00  ;19.10     ;54.00     ;20.80     ;52.80     ;20.40     ;53.90     ;19.50     ;55.30     ;20.20     ;54.70     
2017/9/21 03:00:00  ;19.10     ;51.50     ;20.70     ;52.80     ;20.30     ;53.40     ;19.50     ;55.30     ;20.20     ;54.70     
