Sito;;
Data e ora del report;2017/10/5 07:50:45  ;Dalla data;2017/10/4 00:00:00  ;Alla data;2017/10/5 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/10/4 00:15:00  ;20.00     ;53.10     ;22.20     ;52.10     ;21.70     ;52.70     ;21.00     ;54.70     ;21.60     ;54.10     
2017/10/4 00:30:00  ;20.00     ;50.50     ;22.20     ;52.10     ;21.70     ;52.70     ;20.90     ;54.70     ;21.50     ;54.10     
2017/10/4 00:45:00  ;19.90     ;49.60     ;22.10     ;52.10     ;21.60     ;52.70     ;20.90     ;54.70     ;21.40     ;54.10     
2017/10/4 01:00:00  ;19.90     ;52.70     ;22.10     ;52.10     ;21.60     ;52.70     ;20.80     ;54.70     ;21.40     ;54.10     
2017/10/4 01:15:00  ;19.90     ;50.70     ;22.00     ;52.10     ;21.50     ;52.70     ;20.80     ;54.70     ;21.40     ;54.10     
2017/10/4 01:30:00  ;19.90     ;53.00     ;22.00     ;52.10     ;21.50     ;52.70     ;20.80     ;54.70     ;21.40     ;54.10     
2017/10/4 01:45:00  ;19.90     ;52.70     ;22.00     ;52.10     ;21.50     ;52.70     ;20.70     ;54.70     ;21.30     ;54.10     
2017/10/4 02:00:00  ;19.90     ;50.10     ;21.90     ;52.10     ;21.40     ;52.70     ;20.70     ;54.70     ;21.30     ;54.10     
2017/10/4 02:15:00  ;19.90     ;53.30     ;21.90     ;52.10     ;21.40     ;52.70     ;20.70     ;54.70     ;21.30     ;54.10     
2017/10/4 02:30:00  ;19.90     ;51.10     ;21.90     ;52.10     ;21.40     ;52.70     ;20.70     ;54.70     ;21.30     ;54.10     
2017/10/4 02:45:00  ;19.80     ;51.70     ;21.90     ;52.10     ;21.40     ;52.70     ;20.60     ;54.70     ;21.30     ;54.10     
2017/10/4 03:00:00  ;19.80     ;53.10     ;21.90     ;52.10     ;21.40     ;52.70     ;20.60     ;54.70     ;21.30     ;54.10     
2017/10/4 03:15:00  ;19.80     ;52.00     ;21.90     ;52.10     ;21.40     ;52.70     ;20.60     ;54.70     ;21.30     ;54.10     
2017/10/4 03:30:00  ;19.80     ;51.00     ;21.90     ;52.10     ;21.40     ;52.70     ;20.60     ;54.70     ;21.30     ;54.10     
2017/10/4 03:45:00  ;19.80     ;53.30     ;21.90     ;52.10     ;21.40     ;52.70     ;20.60     ;54.70     ;21.30     ;54.10     
2017/10/4 04:00:00  ;19.90     ;50.30     ;21.90     ;52.10     ;21.40     ;52.70     ;20.60     ;54.70     ;21.20     ;54.10     
2017/10/4 04:15:00  ;19.90     ;51.90     ;21.90     ;52.10     ;21.40     ;52.70     ;20.60     ;54.70     ;21.20     ;54.10     
2017/10/4 04:30:00  ;19.90     ;52.40     ;21.90     ;52.10     ;21.30     ;52.70     ;20.50     ;54.70     ;21.20     ;54.10     
2017/10/4 04:45:00  ;19.90     ;50.00     ;21.90     ;52.10     ;21.30     ;52.70     ;20.50     ;54.70     ;21.20     ;54.10     
2017/10/4 05:00:00  ;19.80     ;52.40     ;21.90     ;52.10     ;21.30     ;52.70     ;20.50     ;54.70     ;21.20     ;54.10     
2017/10/4 05:15:00  ;19.80     ;51.80     ;21.90     ;51.60     ;21.30     ;52.70     ;20.50     ;54.70     ;21.20     ;54.10     
2017/10/4 05:30:00  ;19.80     ;53.60     ;21.90     ;51.60     ;21.30     ;52.70     ;20.50     ;54.70     ;21.20     ;54.10     
2017/10/4 05:45:00  ;19.80     ;51.70     ;21.90     ;51.60     ;21.30     ;52.70     ;20.50     ;54.70     ;21.20     ;54.10     
2017/10/4 06:00:00  ;19.80     ;53.40     ;21.80     ;51.60     ;21.30     ;52.70     ;20.50     ;54.70     ;21.20     ;54.10     
2017/10/4 06:15:00  ;19.80     ;52.30     ;21.80     ;51.60     ;21.30     ;52.70     ;20.50     ;54.70     ;21.20     ;54.10     
2017/10/4 06:30:00  ;19.80     ;53.90     ;21.80     ;51.60     ;21.30     ;52.70     ;20.40     ;54.70     ;21.20     ;53.60     
2017/10/4 06:45:00  ;19.80     ;50.90     ;21.70     ;51.60     ;21.30     ;52.20     ;20.40     ;54.20     ;21.10     ;53.60     
2017/10/4 07:00:00  ;19.70     ;52.40     ;21.70     ;51.60     ;21.20     ;52.20     ;20.40     ;54.20     ;21.10     ;53.60     
2017/10/4 07:15:00  ;19.80     ;53.10     ;21.70     ;51.60     ;21.20     ;52.20     ;20.40     ;54.20     ;21.10     ;53.60     
2017/10/4 07:30:00  ;19.80     ;51.50     ;21.70     ;51.60     ;21.20     ;52.20     ;20.40     ;54.20     ;21.10     ;53.60     
2017/10/4 07:45:00  ;19.80     ;53.50     ;21.70     ;51.60     ;21.20     ;52.20     ;20.40     ;54.20     ;21.10     ;53.60     
2017/10/4 08:00:00  ;19.80     ;53.30     ;21.70     ;51.60     ;21.30     ;52.20     ;20.40     ;54.20     ;21.10     ;53.60     
2017/10/4 08:15:00  ;19.80     ;51.10     ;21.80     ;51.60     ;21.30     ;52.20     ;20.40     ;54.20     ;21.10     ;53.60     
2017/10/4 08:30:00  ;19.80     ;50.50     ;21.80     ;51.60     ;21.30     ;52.20     ;20.50     ;54.20     ;21.20     ;53.60     
2017/10/4 08:45:00  ;19.90     ;53.30     ;21.80     ;51.10     ;21.40     ;52.20     ;20.50     ;54.20     ;21.20     ;53.60     
2017/10/4 09:00:00  ;19.90     ;52.00     ;21.90     ;51.10     ;21.40     ;52.20     ;20.60     ;54.20     ;21.30     ;53.60     
2017/10/4 09:15:00  ;19.90     ;50.50     ;22.00     ;51.10     ;21.50     ;52.20     ;20.60     ;54.20     ;21.30     ;53.60     
2017/10/4 09:30:00  ;19.90     ;49.80     ;22.10     ;51.10     ;21.50     ;52.20     ;20.70     ;54.20     ;21.30     ;53.60     
2017/10/4 09:45:00  ;19.80     ;51.00     ;22.10     ;51.10     ;21.60     ;52.20     ;20.80     ;54.70     ;21.40     ;53.60     
2017/10/4 10:00:00  ;19.80     ;50.30     ;22.10     ;51.10     ;21.60     ;52.20     ;20.80     ;54.70     ;21.50     ;53.60     
2017/10/4 10:15:00  ;19.80     ;53.90     ;22.20     ;51.10     ;21.70     ;52.20     ;20.90     ;54.70     ;21.60     ;53.60     
2017/10/4 10:30:00  ;19.80     ;51.50     ;22.30     ;51.10     ;21.70     ;52.20     ;21.00     ;54.70     ;21.60     ;53.60     
2017/10/4 10:45:00  ;19.80     ;50.40     ;22.40     ;51.10     ;21.80     ;52.20     ;21.00     ;54.70     ;21.70     ;53.60     
