Sito;;
Data e ora del report;2017/8/3 07:50:25   ;Dalla data;2017/8/2 00:00:00   ;Alla data;2017/8/3 00:00:00   ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/8/2 00:15:00   ;21.80     ;47.30     ;25.80     ;50.00     ;25.90     ;48.80     ;24.70     ;51.50     ;24.80     ;52.70     
2017/8/2 00:30:00   ;21.70     ;46.20     ;25.70     ;50.00     ;25.90     ;48.80     ;24.70     ;51.50     ;24.70     ;52.70     
2017/8/2 00:45:00   ;21.70     ;47.40     ;25.70     ;50.00     ;25.80     ;48.80     ;24.60     ;51.50     ;24.70     ;52.70     
2017/8/2 01:00:00   ;21.70     ;47.40     ;25.70     ;50.00     ;25.80     ;48.80     ;24.60     ;52.00     ;24.60     ;53.20     
2017/8/2 01:15:00   ;21.70     ;46.70     ;25.70     ;50.50     ;25.80     ;49.30     ;24.60     ;52.00     ;24.60     ;53.70     
2017/8/2 01:30:00   ;21.70     ;46.20     ;25.60     ;51.00     ;25.70     ;49.30     ;24.50     ;52.50     ;24.50     ;53.70     
2017/8/2 01:45:00   ;21.70     ;45.80     ;25.50     ;51.00     ;25.70     ;49.80     ;24.50     ;52.50     ;24.50     ;54.20     
2017/8/2 02:00:00   ;21.70     ;45.80     ;25.50     ;51.50     ;25.70     ;49.80     ;24.40     ;53.00     ;24.50     ;54.20     
2017/8/2 02:15:00   ;21.70     ;46.90     ;25.50     ;51.50     ;25.60     ;49.80     ;24.40     ;53.00     ;24.40     ;54.70     
2017/8/2 02:30:00   ;21.70     ;47.70     ;25.50     ;51.50     ;25.60     ;49.80     ;24.40     ;53.00     ;24.40     ;54.70     
2017/8/2 02:45:00   ;21.70     ;47.80     ;25.40     ;51.50     ;25.50     ;49.80     ;24.30     ;53.00     ;24.30     ;54.70     
2017/8/2 03:00:00   ;21.70     ;46.50     ;25.30     ;51.50     ;25.50     ;49.80     ;24.30     ;53.00     ;24.30     ;54.70     
2017/8/2 03:15:00   ;21.70     ;45.90     ;25.30     ;51.50     ;25.40     ;49.80     ;24.20     ;53.00     ;24.20     ;54.70     
2017/8/2 03:30:00   ;21.70     ;47.50     ;25.20     ;51.50     ;25.40     ;49.80     ;24.10     ;53.00     ;24.20     ;54.70     
2017/8/2 03:45:00   ;21.70     ;47.90     ;25.20     ;51.50     ;25.30     ;49.80     ;24.10     ;53.00     ;24.10     ;54.70     
2017/8/2 04:00:00   ;21.70     ;47.40     ;25.10     ;51.50     ;25.30     ;49.80     ;24.00     ;53.00     ;24.00     ;54.70     
2017/8/2 04:15:00   ;21.70     ;46.20     ;25.10     ;51.50     ;25.20     ;49.80     ;23.90     ;53.50     ;24.00     ;54.70     
2017/8/2 04:30:00   ;21.70     ;45.40     ;25.00     ;51.50     ;25.10     ;49.80     ;23.90     ;53.50     ;23.90     ;54.70     
2017/8/2 04:45:00   ;21.70     ;47.70     ;24.90     ;51.50     ;25.10     ;49.80     ;23.80     ;53.50     ;23.90     ;54.70     
2017/8/2 05:00:00   ;21.60     ;46.70     ;24.90     ;51.50     ;25.10     ;49.80     ;23.70     ;53.50     ;23.80     ;54.70     
2017/8/2 05:15:00   ;21.60     ;45.80     ;24.90     ;51.50     ;25.10     ;49.80     ;23.70     ;53.50     ;23.70     ;54.70     
2017/8/2 05:30:00   ;21.60     ;47.60     ;24.70     ;51.50     ;25.00     ;49.80     ;23.70     ;53.50     ;23.70     ;54.70     
2017/8/2 05:45:00   ;21.60     ;47.20     ;24.60     ;51.50     ;25.00     ;49.80     ;23.60     ;53.50     ;23.70     ;54.70     
2017/8/2 06:00:00   ;21.60     ;46.10     ;24.60     ;51.50     ;24.90     ;49.80     ;23.60     ;53.50     ;23.60     ;54.70     
2017/8/2 06:15:00   ;21.60     ;46.80     ;24.60     ;51.50     ;24.90     ;49.80     ;23.50     ;53.50     ;23.50     ;54.70     
2017/8/2 06:30:00   ;21.60     ;47.30     ;24.50     ;51.50     ;24.80     ;49.80     ;23.50     ;53.50     ;23.40     ;54.70     
2017/8/2 06:45:00   ;21.60     ;46.30     ;24.50     ;51.50     ;24.70     ;49.80     ;23.40     ;53.50     ;23.40     ;54.70     
2017/8/2 07:00:00   ;21.60     ;47.30     ;24.50     ;51.50     ;24.70     ;49.80     ;23.30     ;53.50     ;23.40     ;54.70     
2017/8/2 07:15:00   ;21.60     ;46.50     ;24.50     ;51.50     ;24.70     ;49.80     ;23.30     ;53.50     ;23.40     ;54.70     
2017/8/2 07:30:00   ;21.60     ;47.10     ;24.50     ;51.50     ;24.70     ;49.80     ;23.30     ;53.50     ;23.40     ;54.70     
2017/8/2 07:45:00   ;21.60     ;47.20     ;24.50     ;51.50     ;24.70     ;49.80     ;23.40     ;53.50     ;23.50     ;54.70     
2017/8/2 08:00:00   ;21.60     ;46.20     ;24.50     ;52.50     ;24.70     ;50.80     ;23.40     ;54.00     ;23.50     ;55.20     
2017/8/2 08:15:00   ;21.60     ;48.90     ;24.70     ;53.00     ;24.80     ;51.30     ;23.50     ;54.50     ;23.60     ;55.70     
2017/8/2 08:30:00   ;21.60     ;47.60     ;24.90     ;53.50     ;24.90     ;51.80     ;23.70     ;55.00     ;23.80     ;56.20     
2017/8/2 08:45:00   ;21.60     ;47.40     ;25.10     ;55.10     ;25.10     ;53.30     ;24.00     ;56.00     ;24.10     ;57.20     
2017/8/2 09:00:00   ;21.70     ;47.60     ;25.20     ;55.10     ;25.20     ;53.30     ;24.10     ;56.50     ;24.10     ;57.70     
2017/8/2 09:15:00   ;21.70     ;47.30     ;25.30     ;55.10     ;25.30     ;53.80     ;24.20     ;56.50     ;24.20     ;58.20     
2017/8/2 09:30:00   ;21.70     ;47.70     ;25.60     ;55.10     ;25.40     ;53.80     ;24.30     ;57.00     ;24.40     ;58.20     
2017/8/2 09:45:00   ;21.70     ;47.80     ;26.10     ;55.10     ;25.50     ;53.80     ;24.50     ;57.00     ;24.50     ;58.70     
