Sito;;
Data e ora del report;2017/10/19 07:50:46 ;Dalla data;2017/10/18 00:00:00 ;Alla data;2017/10/19 00:00:00 ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/10/18 00:15:00 ;20.30     ;52.00     ;22.50     ;53.20     ;21.90     ;54.80     ;21.30     ;56.50     ;22.00     ;55.10     
2017/10/18 00:30:00 ;20.20     ;50.80     ;22.50     ;53.20     ;21.90     ;54.80     ;21.30     ;56.50     ;22.00     ;55.10     
2017/10/18 00:45:00 ;20.20     ;49.50     ;22.50     ;53.20     ;21.80     ;54.80     ;21.30     ;56.50     ;22.00     ;55.10     
2017/10/18 01:00:00 ;20.20     ;52.10     ;22.50     ;53.20     ;21.80     ;54.80     ;21.20     ;56.50     ;21.90     ;55.10     
2017/10/18 01:15:00 ;20.20     ;49.60     ;22.40     ;52.70     ;21.70     ;54.80     ;21.20     ;56.00     ;21.80     ;55.10     
2017/10/18 01:30:00 ;20.20     ;51.40     ;22.40     ;52.70     ;21.70     ;54.80     ;21.20     ;56.00     ;21.80     ;55.10     
2017/10/18 01:45:00 ;20.20     ;51.10     ;22.30     ;52.70     ;21.70     ;54.80     ;21.10     ;56.00     ;21.80     ;55.10     
2017/10/18 02:00:00 ;20.20     ;48.50     ;22.30     ;52.20     ;21.60     ;54.80     ;21.10     ;55.50     ;21.70     ;54.60     
2017/10/18 02:15:00 ;20.20     ;51.40     ;22.20     ;52.20     ;21.60     ;54.30     ;21.10     ;55.50     ;21.70     ;54.60     
2017/10/18 02:30:00 ;20.20     ;49.30     ;22.20     ;52.20     ;21.50     ;54.30     ;21.00     ;55.50     ;21.60     ;54.60     
2017/10/18 02:45:00 ;20.20     ;51.90     ;22.20     ;52.20     ;21.50     ;54.30     ;21.00     ;55.50     ;21.60     ;54.60     
2017/10/18 03:00:00 ;20.20     ;49.90     ;22.10     ;51.70     ;21.40     ;54.30     ;20.90     ;55.00     ;21.50     ;54.60     
2017/10/18 03:15:00 ;20.10     ;52.00     ;22.00     ;51.70     ;21.40     ;53.80     ;20.80     ;55.00     ;21.40     ;54.10     
2017/10/18 03:30:00 ;20.10     ;49.90     ;22.00     ;51.70     ;21.30     ;53.80     ;20.80     ;55.00     ;21.40     ;54.10     
2017/10/18 03:45:00 ;20.10     ;52.60     ;22.00     ;51.20     ;21.30     ;53.80     ;20.70     ;55.00     ;21.40     ;54.10     
2017/10/18 04:00:00 ;20.10     ;49.80     ;21.90     ;51.20     ;21.20     ;53.80     ;20.70     ;54.50     ;21.30     ;53.60     
2017/10/18 04:15:00 ;20.10     ;51.80     ;21.80     ;51.20     ;21.20     ;53.80     ;20.60     ;54.50     ;21.20     ;53.60     
2017/10/18 04:30:00 ;20.10     ;49.70     ;21.80     ;51.20     ;21.10     ;53.30     ;20.50     ;54.50     ;21.20     ;53.60     
2017/10/18 04:45:00 ;20.00     ;53.20     ;21.70     ;50.70     ;21.10     ;53.30     ;20.50     ;54.50     ;21.10     ;53.10     
2017/10/18 05:00:00 ;20.00     ;49.80     ;21.70     ;50.70     ;21.00     ;53.30     ;20.50     ;54.00     ;21.10     ;53.10     
2017/10/18 05:15:00 ;20.00     ;53.20     ;21.60     ;50.20     ;20.90     ;53.30     ;20.40     ;54.00     ;21.10     ;53.10     
2017/10/18 05:30:00 ;20.00     ;49.20     ;21.60     ;50.20     ;20.90     ;53.30     ;20.30     ;54.00     ;21.00     ;52.60     
2017/10/18 05:45:00 ;20.00     ;53.10     ;21.50     ;50.20     ;20.80     ;52.80     ;20.30     ;53.50     ;20.90     ;52.60     
2017/10/18 06:00:00 ;20.00     ;49.80     ;21.50     ;50.20     ;20.80     ;52.80     ;20.30     ;53.50     ;20.90     ;52.60     
2017/10/18 06:15:00 ;19.90     ;53.40     ;21.40     ;50.20     ;20.80     ;52.80     ;20.30     ;53.50     ;20.80     ;52.60     
2017/10/18 06:30:00 ;19.90     ;49.90     ;21.40     ;50.20     ;20.70     ;52.80     ;20.20     ;53.50     ;20.80     ;52.10     
2017/10/18 06:45:00 ;19.90     ;53.10     ;21.40     ;49.70     ;20.70     ;52.80     ;20.20     ;53.50     ;20.70     ;52.10     
2017/10/18 07:00:00 ;19.90     ;49.40     ;21.30     ;49.70     ;20.60     ;52.30     ;20.10     ;53.50     ;20.70     ;52.10     
2017/10/18 07:15:00 ;19.90     ;52.90     ;21.30     ;49.70     ;20.60     ;52.30     ;20.10     ;53.50     ;20.70     ;52.10     
2017/10/18 07:30:00 ;19.90     ;49.10     ;21.30     ;49.70     ;20.60     ;52.30     ;20.10     ;53.50     ;20.70     ;52.10     
2017/10/18 07:45:00 ;19.90     ;52.90     ;21.30     ;49.70     ;20.70     ;52.30     ;20.10     ;53.50     ;20.70     ;52.10     
2017/10/18 08:00:00 ;19.90     ;49.70     ;21.30     ;49.70     ;20.70     ;52.30     ;20.20     ;53.50     ;20.70     ;52.10     
2017/10/18 08:15:00 ;19.90     ;51.30     ;21.30     ;49.70     ;20.70     ;52.30     ;20.20     ;53.50     ;20.70     ;52.10     
2017/10/18 08:30:00 ;19.90     ;49.00     ;21.30     ;51.20     ;20.70     ;52.80     ;20.00     ;55.10     ;20.70     ;54.20     
2017/10/18 08:45:00 ;20.10     ;50.10     ;21.30     ;51.20     ;20.70     ;52.80     ;20.00     ;55.10     ;20.70     ;54.20     
2017/10/18 09:00:00 ;20.10     ;49.10     ;21.30     ;51.20     ;20.70     ;52.80     ;20.10     ;55.10     ;20.70     ;54.20     
2017/10/18 09:15:00 ;20.10     ;50.60     ;21.40     ;51.20     ;20.80     ;52.80     ;20.20     ;55.10     ;20.80     ;54.20     
2017/10/18 09:30:00 ;20.10     ;49.90     ;21.50     ;51.20     ;20.90     ;52.80     ;20.20     ;55.10     ;20.90     ;54.20     
2017/10/18 09:45:00 ;20.00     ;53.30     ;21.60     ;51.20     ;20.90     ;52.80     ;20.20     ;55.10     ;20.90     ;54.20     
2017/10/18 10:00:00 ;19.90     ;49.80     ;21.70     ;51.20     ;21.00     ;52.80     ;20.30     ;55.10     ;21.00     ;54.20     
2017/10/18 10:15:00 ;19.80     ;53.70     ;21.70     ;51.20     ;21.10     ;52.80     ;20.40     ;55.10     ;21.10     ;54.20     
2017/10/18 10:30:00 ;19.90     ;50.10     ;21.80     ;51.20     ;21.20     ;52.80     ;20.50     ;55.10     ;21.20     ;54.20     
2017/10/18 10:45:00 ;19.80     ;53.30     ;21.90     ;51.20     ;21.20     ;52.80     ;20.60     ;55.10     ;21.20     ;54.20     
2017/10/18 11:00:00 ;19.80     ;50.20     ;22.10     ;51.20     ;21.40     ;52.80     ;20.70     ;55.10     ;21.30     ;53.70     
2017/10/18 11:15:00 ;19.90     ;53.10     ;22.20     ;51.20     ;21.50     ;52.80     ;20.90     ;55.10     ;21.50     ;53.70     
2017/10/18 11:30:00 ;19.90     ;50.10     ;22.30     ;51.20     ;21.60     ;52.80     ;21.00     ;55.10     ;21.60     ;53.70     
2017/10/18 11:45:00 ;19.90     ;50.90     ;22.50     ;51.20     ;21.70     ;52.30     ;21.10     ;54.60     ;21.80     ;53.20     
2017/10/18 12:00:00 ;19.90     ;52.60     ;22.50     ;51.20     ;21.80     ;52.30     ;21.20     ;54.60     ;21.90     ;53.20     
2017/10/18 12:15:00 ;19.90     ;50.30     ;22.70     ;51.20     ;21.90     ;52.30     ;21.30     ;54.60     ;21.90     ;53.20     
2017/10/18 12:30:00 ;20.00     ;50.90     ;22.70     ;51.20     ;21.90     ;52.30     ;21.40     ;54.60     ;22.10     ;53.20     
2017/10/18 12:45:00 ;20.00     ;53.10     ;22.80     ;51.20     ;22.00     ;52.30     ;21.40     ;54.60     ;22.10     ;53.20     
2017/10/18 13:00:00 ;20.00     ;49.90     ;22.90     ;51.20     ;22.20     ;52.30     ;21.60     ;54.60     ;22.20     ;53.20     
2017/10/18 13:15:00 ;20.00     ;52.30     ;23.00     ;51.20     ;22.30     ;52.30     ;21.70     ;54.60     ;22.30     ;53.20     
2017/10/18 13:30:00 ;20.00     ;50.20     ;23.10     ;51.20     ;22.40     ;52.30     ;21.90     ;54.60     ;22.40     ;53.20     
2017/10/18 13:45:00 ;20.10     ;52.90     ;23.20     ;51.20     ;22.50     ;52.30     ;21.90     ;54.60     ;22.50     ;53.20     
2017/10/18 14:00:00 ;20.10     ;50.80     ;23.20     ;51.20     ;22.50     ;52.30     ;21.90     ;54.60     ;22.50     ;53.20     
2017/10/18 14:15:00 ;20.10     ;50.70     ;23.20     ;51.20     ;22.60     ;52.30     ;21.90     ;54.60     ;22.50     ;53.20     
2017/10/18 14:30:00 ;20.10     ;52.60     ;23.30     ;51.20     ;22.70     ;52.30     ;22.00     ;54.60     ;22.70     ;53.20     
2017/10/18 14:45:00 ;20.10     ;50.10     ;23.40     ;51.20     ;22.70     ;52.30     ;22.10     ;54.60     ;22.80     ;53.20     
2017/10/18 15:00:00 ;20.20     ;48.70     ;23.40     ;51.70     ;22.80     ;52.30     ;22.20     ;54.60     ;22.80     ;53.20     
2017/10/18 15:15:00 ;20.20     ;51.10     ;23.50     ;51.70     ;22.80     ;52.30     ;22.20     ;54.60     ;22.90     ;53.20     
2017/10/18 15:30:00 ;20.20     ;49.50     ;23.50     ;52.20     ;22.90     ;52.30     ;22.30     ;54.60     ;22.90     ;53.20     
2017/10/18 15:45:00 ;20.30     ;52.40     ;23.50     ;52.20     ;22.90     ;52.80     ;22.30     ;54.60     ;23.00     ;53.20     
