Sito;;
Data e ora del report;2018/2/12 07:50:32  ;Dalla data;2018/2/11 00:00:00  ;Alla data;2018/2/12 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2018/2/11 00:15:00  ;19.10     ;53.70     ;16.90     ;34.50     ;15.90     ;37.10     ;15.30     ;37.90     ;15.80     ;36.60     
2018/2/11 00:30:00  ;19.10     ;54.50     ;16.80     ;34.50     ;15.80     ;37.10     ;15.20     ;37.90     ;15.70     ;36.60     
2018/2/11 00:45:00  ;19.10     ;55.50     ;16.80     ;34.50     ;15.80     ;37.10     ;15.20     ;37.90     ;15.70     ;36.60     
2018/2/11 01:00:00  ;19.10     ;54.00     ;16.70     ;34.50     ;15.70     ;37.10     ;15.10     ;37.90     ;15.70     ;36.60     
2018/2/11 01:15:00  ;19.10     ;54.20     ;16.60     ;34.50     ;15.70     ;37.10     ;15.00     ;37.90     ;15.60     ;36.60     
2018/2/11 01:30:00  ;19.10     ;54.30     ;16.60     ;34.50     ;15.60     ;37.10     ;14.90     ;37.90     ;15.60     ;36.60     
2018/2/11 01:45:00  ;19.10     ;55.20     ;16.50     ;34.50     ;15.60     ;37.10     ;14.90     ;37.90     ;15.60     ;36.60     
2018/2/11 02:00:00  ;19.00     ;55.00     ;16.50     ;34.50     ;15.50     ;37.10     ;14.90     ;37.90     ;15.50     ;36.60     
2018/2/11 02:15:00  ;19.00     ;54.60     ;16.40     ;34.50     ;15.50     ;37.10     ;14.80     ;37.90     ;15.40     ;36.60     
2018/2/11 02:30:00  ;19.00     ;54.80     ;16.40     ;34.50     ;15.40     ;37.10     ;14.70     ;37.90     ;15.30     ;36.60     
