Sito;;
Data e ora del report;2018/2/10 07:50:40  ;Dalla data;2018/2/9 00:00:00   ;Alla data;2018/2/10 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2018/2/9 00:15:00   ;19.50     ;51.60     ;18.00     ;38.50     ;17.10     ;40.60     ;16.50     ;42.00     ;17.00     ;40.60     
2018/2/9 00:30:00   ;19.50     ;52.60     ;17.90     ;38.50     ;17.10     ;40.60     ;16.40     ;42.00     ;17.00     ;40.60     
2018/2/9 00:45:00   ;19.50     ;51.60     ;17.90     ;38.50     ;17.10     ;40.60     ;16.40     ;42.00     ;17.00     ;40.60     
2018/2/9 01:00:00   ;19.50     ;53.50     ;17.80     ;38.50     ;17.10     ;40.60     ;16.40     ;42.00     ;17.00     ;41.10     
2018/2/9 01:15:00   ;19.50     ;52.00     ;17.80     ;38.50     ;17.10     ;40.60     ;16.40     ;42.00     ;16.90     ;41.10     
2018/2/9 01:30:00   ;19.50     ;53.90     ;17.80     ;38.50     ;17.00     ;40.60     ;16.30     ;42.00     ;16.90     ;41.10     
2018/2/9 01:45:00   ;19.50     ;51.90     ;17.70     ;38.50     ;17.00     ;40.60     ;16.30     ;42.00     ;16.90     ;41.10     
2018/2/9 02:00:00   ;19.40     ;54.00     ;17.70     ;38.50     ;17.00     ;40.60     ;16.20     ;42.00     ;16.80     ;41.10     
2018/2/9 02:15:00   ;19.40     ;52.50     ;17.70     ;38.50     ;17.00     ;40.60     ;16.20     ;42.00     ;16.80     ;41.10     
2018/2/9 02:30:00   ;19.40     ;53.70     ;17.70     ;38.50     ;16.90     ;40.60     ;16.20     ;42.00     ;16.80     ;41.10     
2018/2/9 02:45:00   ;19.40     ;52.70     ;17.60     ;38.50     ;16.90     ;40.60     ;16.20     ;42.00     ;16.80     ;41.10     
2018/2/9 03:00:00   ;19.40     ;53.90     ;17.60     ;38.50     ;16.90     ;40.60     ;16.20     ;42.00     ;16.70     ;41.10     
2018/2/9 03:15:00   ;19.40     ;52.40     ;17.50     ;38.50     ;16.80     ;40.60     ;16.20     ;42.00     ;16.70     ;41.10     
2018/2/9 03:30:00   ;19.40     ;54.20     ;17.50     ;38.50     ;16.80     ;40.60     ;16.10     ;42.50     ;16.70     ;41.10     
2018/2/9 03:45:00   ;19.40     ;53.20     ;17.50     ;38.50     ;16.80     ;40.60     ;16.10     ;42.50     ;16.70     ;41.10     
2018/2/9 04:00:00   ;19.40     ;54.00     ;17.50     ;39.00     ;16.70     ;41.10     ;16.10     ;42.50     ;16.60     ;41.60     
2018/2/9 04:15:00   ;19.40     ;52.50     ;17.50     ;39.00     ;16.60     ;41.10     ;16.00     ;42.50     ;16.60     ;41.60     
2018/2/9 04:30:00   ;19.40     ;54.30     ;17.40     ;39.00     ;16.50     ;41.60     ;16.00     ;42.50     ;16.50     ;41.60     
2018/2/9 04:45:00   ;19.40     ;52.30     ;17.40     ;39.00     ;16.50     ;41.60     ;16.00     ;43.00     ;16.50     ;41.60     
2018/2/9 05:00:00   ;19.40     ;54.10     ;17.40     ;39.50     ;16.40     ;41.60     ;16.00     ;43.00     ;16.50     ;41.60     
2018/2/9 05:15:00   ;19.40     ;52.60     ;17.30     ;39.50     ;16.30     ;42.10     ;15.90     ;43.00     ;16.40     ;41.60     
2018/2/9 05:30:00   ;19.40     ;53.90     ;17.20     ;40.00     ;16.10     ;42.60     ;15.80     ;43.00     ;16.30     ;42.10     
