Sito;;
Data e ora del report;2017/11/10 07:50:24 ;Dalla data;2017/11/9 00:00:00  ;Alla data;2017/11/10 00:00:00 ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/11/9 00:15:00  ;20.10     ;47.80     ;19.80     ;43.30     ;19.40     ;45.40     ;18.50     ;47.10     ;19.10     ;45.80     
2017/11/9 00:30:00  ;20.10     ;47.80     ;19.70     ;43.30     ;19.40     ;45.40     ;18.40     ;47.10     ;19.00     ;45.80     
2017/11/9 00:45:00  ;20.10     ;47.80     ;19.70     ;43.30     ;19.30     ;45.40     ;18.40     ;47.10     ;19.00     ;45.80     
2017/11/9 01:00:00  ;20.10     ;47.80     ;19.70     ;43.30     ;19.30     ;45.40     ;18.40     ;47.10     ;18.90     ;45.80     
2017/11/9 01:15:00  ;20.10     ;50.70     ;19.70     ;43.30     ;19.30     ;45.40     ;18.30     ;47.10     ;18.90     ;45.80     
2017/11/9 01:30:00  ;20.10     ;50.70     ;19.60     ;43.30     ;19.30     ;45.40     ;18.30     ;47.10     ;18.90     ;45.80     
2017/11/9 01:45:00  ;20.10     ;50.20     ;19.60     ;43.30     ;19.20     ;45.40     ;18.30     ;47.10     ;18.90     ;45.80     
2017/11/9 02:00:00  ;20.10     ;49.70     ;19.60     ;43.30     ;19.20     ;45.40     ;18.30     ;47.10     ;18.80     ;45.80     
2017/11/9 02:15:00  ;20.10     ;49.70     ;19.50     ;43.30     ;19.20     ;45.40     ;18.20     ;47.10     ;18.80     ;45.80     
2017/11/9 02:30:00  ;20.10     ;49.20     ;19.50     ;43.30     ;19.20     ;45.40     ;18.20     ;47.10     ;18.80     ;45.80     
2017/11/9 02:45:00  ;20.10     ;49.20     ;19.50     ;43.30     ;19.10     ;45.40     ;18.20     ;47.10     ;18.70     ;45.80     
2017/11/9 03:00:00  ;20.10     ;48.70     ;19.50     ;43.30     ;19.10     ;45.40     ;18.10     ;47.10     ;18.70     ;45.80     
2017/11/9 03:15:00  ;20.10     ;48.70     ;19.40     ;43.30     ;19.10     ;45.40     ;18.10     ;47.10     ;18.70     ;45.80     
2017/11/9 03:30:00  ;20.10     ;48.70     ;19.40     ;43.30     ;19.10     ;45.40     ;18.10     ;47.10     ;18.70     ;46.30     
2017/11/9 03:45:00  ;20.00     ;48.20     ;19.40     ;43.30     ;19.10     ;45.40     ;18.10     ;47.10     ;18.70     ;46.30     
2017/11/9 04:00:00  ;20.00     ;48.20     ;19.40     ;43.30     ;19.00     ;45.40     ;18.10     ;47.10     ;18.60     ;46.30     
2017/11/9 04:15:00  ;20.00     ;48.20     ;19.40     ;43.80     ;18.70     ;45.40     ;18.10     ;47.10     ;18.60     ;46.80     
2017/11/9 04:30:00  ;20.00     ;48.20     ;19.30     ;44.30     ;18.40     ;46.40     ;18.00     ;47.10     ;18.60     ;46.80     
2017/11/9 04:45:00  ;20.00     ;48.20     ;19.30     ;44.30     ;18.20     ;46.90     ;18.00     ;47.10     ;18.50     ;47.30     
2017/11/9 05:00:00  ;20.00     ;48.20     ;19.30     ;44.80     ;18.10     ;47.90     ;17.90     ;47.10     ;18.50     ;47.80     
2017/11/9 05:15:00  ;20.00     ;47.70     ;19.20     ;44.80     ;18.10     ;47.90     ;17.90     ;47.10     ;18.50     ;47.80     
2017/11/9 05:30:00  ;20.00     ;51.20     ;19.20     ;44.80     ;18.30     ;47.90     ;17.90     ;47.60     ;18.40     ;47.80     
