Sito;;
Data e ora del report;2018/2/16 07:50:16  ;Dalla data;2018/2/15 00:00:00  ;Alla data;2018/2/16 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2018/2/15 00:15:00  ;19.10     ;55.30     ;16.40     ;31.60     ;15.30     ;33.20     ;14.20     ;35.80     ;15.20     ;34.60     
2018/2/15 00:30:00  ;19.10     ;55.00     ;16.40     ;31.60     ;15.20     ;33.20     ;14.10     ;35.80     ;15.10     ;34.60     
2018/2/15 00:45:00  ;19.00     ;55.70     ;16.20     ;31.60     ;15.10     ;33.20     ;14.10     ;35.80     ;15.00     ;34.10     
2018/2/15 01:00:00  ;19.00     ;54.20     ;16.20     ;31.60     ;15.00     ;33.20     ;14.10     ;35.80     ;14.90     ;34.10     
2018/2/15 01:15:00  ;19.00     ;56.00     ;16.10     ;31.60     ;14.90     ;33.20     ;13.80     ;35.80     ;14.90     ;34.10     
2018/2/15 01:30:00  ;19.00     ;55.70     ;16.00     ;31.60     ;14.90     ;33.20     ;14.00     ;35.80     ;14.80     ;33.60     
2018/2/15 01:45:00  ;19.00     ;54.40     ;15.90     ;31.60     ;14.70     ;33.20     ;13.80     ;35.80     ;14.70     ;33.60     
2018/2/15 02:00:00  ;19.00     ;55.20     ;15.80     ;31.10     ;14.60     ;33.20     ;13.70     ;35.80     ;14.70     ;33.60     
2018/2/15 02:15:00  ;19.00     ;55.20     ;15.80     ;31.10     ;14.60     ;33.20     ;13.50     ;35.80     ;14.60     ;33.60     
2018/2/15 02:30:00  ;19.00     ;57.70     ;15.70     ;31.10     ;14.60     ;33.20     ;13.50     ;35.80     ;14.60     ;33.60     
2018/2/15 02:45:00  ;18.90     ;56.40     ;15.70     ;31.10     ;14.50     ;33.20     ;13.50     ;35.80     ;14.50     ;33.60     
2018/2/15 03:00:00  ;18.90     ;57.00     ;15.60     ;31.10     ;14.40     ;33.20     ;13.40     ;35.80     ;14.40     ;33.60     
2018/2/15 03:15:00  ;18.90     ;56.00     ;15.50     ;31.10     ;14.30     ;33.20     ;13.30     ;35.80     ;14.30     ;33.60     
2018/2/15 03:30:00  ;18.90     ;56.80     ;15.40     ;31.10     ;14.30     ;33.20     ;13.20     ;35.80     ;14.30     ;33.60     
2018/2/15 03:45:00  ;18.90     ;57.00     ;15.30     ;31.10     ;14.20     ;33.20     ;13.20     ;35.80     ;14.20     ;33.60     
2018/2/15 04:00:00  ;18.90     ;58.00     ;15.30     ;31.10     ;14.10     ;33.20     ;13.10     ;35.80     ;14.20     ;33.60     
2018/2/15 04:15:00  ;18.90     ;57.20     ;15.20     ;31.10     ;14.10     ;33.20     ;13.10     ;35.80     ;14.10     ;33.60     
2018/2/15 04:30:00  ;18.90     ;55.30     ;15.20     ;31.10     ;14.00     ;33.20     ;13.10     ;35.80     ;14.00     ;33.60     
