Sito;;
Data e ora del report;2017/7/6 07:50:48   ;Dalla data;2017/7/5 00:00:00   ;Alla data;2017/7/6 00:00:00   ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/7/5 00:15:00   ;21.20     ;51.20     ;25.10     ;46.60     ;24.10     ;48.70     ;23.30     ;50.40     ;24.40     ;48.30     
2017/7/5 00:30:00   ;21.10     ;51.10     ;25.00     ;46.60     ;24.00     ;49.20     ;23.20     ;50.90     ;24.30     ;48.30     
2017/7/5 00:45:00   ;21.20     ;50.70     ;25.00     ;46.60     ;23.90     ;49.20     ;23.10     ;50.90     ;24.30     ;48.30     
2017/7/5 01:00:00   ;21.20     ;50.00     ;24.90     ;47.10     ;23.90     ;49.20     ;23.00     ;51.40     ;24.20     ;48.80     
2017/7/5 01:15:00   ;21.20     ;49.80     ;24.80     ;47.10     ;23.80     ;49.20     ;23.00     ;51.40     ;24.10     ;48.80     
2017/7/5 01:30:00   ;21.20     ;48.80     ;24.80     ;47.10     ;23.80     ;49.20     ;22.90     ;51.40     ;24.00     ;49.30     
2017/7/5 01:45:00   ;21.20     ;48.40     ;24.80     ;47.10     ;23.70     ;49.70     ;22.90     ;51.40     ;24.00     ;49.30     
2017/7/5 02:00:00   ;21.20     ;48.00     ;24.70     ;47.60     ;23.70     ;49.70     ;22.80     ;51.40     ;24.00     ;49.30     
2017/7/5 02:15:00   ;21.20     ;48.10     ;24.60     ;47.60     ;23.60     ;50.20     ;22.70     ;51.90     ;23.90     ;49.80     
2017/7/5 02:30:00   ;21.20     ;47.40     ;24.60     ;47.60     ;23.50     ;50.20     ;22.60     ;51.90     ;23.80     ;49.80     
2017/7/5 02:45:00   ;21.10     ;47.20     ;24.60     ;47.60     ;23.50     ;50.20     ;22.50     ;52.40     ;23.70     ;49.80     
2017/7/5 03:00:00   ;21.10     ;47.20     ;24.40     ;48.10     ;23.40     ;50.20     ;22.50     ;52.40     ;23.70     ;49.80     
2017/7/5 03:15:00   ;21.00     ;50.60     ;24.40     ;48.10     ;23.40     ;50.20     ;22.40     ;52.90     ;23.60     ;50.30     
2017/7/5 03:30:00   ;21.10     ;51.00     ;24.30     ;48.10     ;23.20     ;50.70     ;22.40     ;52.90     ;23.50     ;50.30     
2017/7/5 03:45:00   ;21.00     ;52.40     ;24.30     ;48.10     ;23.20     ;50.70     ;22.30     ;52.90     ;23.40     ;50.80     
2017/7/5 04:00:00   ;21.10     ;51.70     ;24.20     ;48.60     ;23.20     ;51.20     ;22.30     ;52.90     ;23.40     ;50.80     
2017/7/5 04:15:00   ;21.10     ;51.00     ;24.20     ;48.60     ;23.10     ;51.20     ;22.20     ;53.40     ;23.40     ;50.80     
2017/7/5 04:30:00   ;21.10     ;50.10     ;24.10     ;48.60     ;23.00     ;51.70     ;22.20     ;53.40     ;23.40     ;50.80     
2017/7/5 04:45:00   ;21.10     ;49.80     ;24.10     ;49.10     ;23.00     ;51.70     ;22.10     ;53.90     ;23.30     ;51.30     
2017/7/5 05:00:00   ;21.10     ;49.00     ;24.00     ;49.10     ;23.00     ;51.70     ;22.10     ;53.90     ;23.30     ;51.30     
2017/7/5 05:15:00   ;21.10     ;49.10     ;24.00     ;49.60     ;22.90     ;51.70     ;22.00     ;53.90     ;23.20     ;51.30     
2017/7/5 05:30:00   ;21.10     ;48.50     ;23.90     ;49.60     ;22.90     ;51.70     ;21.90     ;53.90     ;23.20     ;51.30     
2017/7/5 05:45:00   ;21.10     ;47.10     ;23.90     ;49.60     ;22.90     ;51.70     ;21.90     ;53.90     ;23.10     ;51.30     
2017/7/5 06:00:00   ;21.10     ;49.10     ;23.90     ;49.60     ;22.80     ;52.20     ;21.90     ;53.90     ;23.10     ;51.80     
2017/7/5 06:15:00   ;21.00     ;51.80     ;23.80     ;49.60     ;22.80     ;52.20     ;21.80     ;53.90     ;23.00     ;51.80     
2017/7/5 06:30:00   ;21.00     ;51.80     ;23.80     ;49.60     ;22.70     ;52.20     ;21.90     ;54.40     ;23.00     ;51.80     
2017/7/5 06:45:00   ;21.10     ;50.40     ;23.80     ;50.10     ;22.70     ;52.70     ;21.80     ;54.40     ;23.00     ;51.80     
2017/7/5 07:00:00   ;21.10     ;49.70     ;23.80     ;50.10     ;22.70     ;52.70     ;21.80     ;54.40     ;23.00     ;52.30     
2017/7/5 07:15:00   ;21.00     ;49.30     ;23.80     ;50.10     ;22.80     ;52.70     ;21.90     ;54.90     ;23.10     ;52.30     
2017/7/5 07:30:00   ;21.10     ;48.80     ;23.90     ;50.10     ;22.80     ;53.20     ;22.00     ;54.90     ;23.10     ;52.30     
2017/7/5 07:45:00   ;21.10     ;48.00     ;23.90     ;50.10     ;22.80     ;53.20     ;22.00     ;55.40     ;23.20     ;52.30     
2017/7/5 08:00:00   ;21.10     ;47.60     ;24.00     ;50.60     ;22.90     ;53.20     ;22.10     ;55.40     ;23.30     ;52.30     
2017/7/5 08:15:00   ;21.00     ;49.70     ;24.10     ;50.60     ;23.00     ;53.70     ;22.20     ;55.40     ;23.40     ;52.30     
2017/7/5 08:30:00   ;21.10     ;51.20     ;24.20     ;51.10     ;23.10     ;53.70     ;22.30     ;55.90     ;23.50     ;52.80     
2017/7/5 08:45:00   ;21.10     ;50.30     ;24.40     ;51.10     ;23.20     ;53.70     ;22.40     ;55.40     ;23.50     ;52.80     
2017/7/5 09:00:00   ;21.10     ;52.10     ;24.40     ;51.10     ;23.30     ;53.70     ;22.60     ;54.90     ;23.60     ;52.80     
2017/7/5 09:15:00   ;21.10     ;51.40     ;24.50     ;51.10     ;23.50     ;53.70     ;22.80     ;54.90     ;23.80     ;52.80     
2017/7/5 09:30:00   ;21.20     ;51.40     ;24.90     ;50.10     ;23.60     ;53.20     ;22.90     ;54.40     ;23.90     ;52.30     
2017/7/5 09:45:00   ;21.20     ;50.60     ;25.30     ;49.10     ;23.70     ;52.70     ;23.00     ;54.40     ;24.00     ;52.30     
2017/7/5 10:00:00   ;21.20     ;50.10     ;25.50     ;48.60     ;23.90     ;52.70     ;23.20     ;53.90     ;24.20     ;51.70     
2017/7/5 10:15:00   ;21.20     ;51.00     ;25.60     ;48.60     ;24.00     ;52.20     ;23.30     ;53.90     ;24.20     ;51.70     
2017/7/5 10:30:00   ;21.30     ;50.80     ;25.50     ;48.60     ;24.20     ;52.20     ;23.60     ;53.90     ;24.50     ;51.70     
2017/7/5 10:45:00   ;21.40     ;46.30     ;25.70     ;49.10     ;24.40     ;52.20     ;23.80     ;53.90     ;24.80     ;51.70     
2017/7/5 11:00:00   ;21.40     ;49.80     ;26.00     ;49.10     ;24.60     ;52.20     ;24.00     ;53.40     ;25.00     ;51.70     
2017/7/5 11:15:00   ;21.40     ;46.30     ;26.10     ;49.10     ;24.80     ;52.20     ;24.20     ;53.40     ;25.20     ;51.70     
2017/7/5 11:30:00   ;21.40     ;46.80     ;26.20     ;49.10     ;25.00     ;52.20     ;24.40     ;53.40     ;25.30     ;51.70     
2017/7/5 11:45:00   ;21.30     ;47.90     ;26.30     ;49.10     ;25.10     ;52.20     ;24.70     ;53.40     ;25.50     ;51.70     
2017/7/5 12:00:00   ;21.30     ;50.10     ;26.40     ;49.60     ;25.20     ;52.20     ;24.70     ;53.40     ;25.50     ;51.70     
2017/7/5 12:15:00   ;21.50     ;46.10     ;26.60     ;50.10     ;25.40     ;52.20     ;24.90     ;53.40     ;25.70     ;52.20     
