Sito;;
Data e ora del report;2017/11/21 07:50:22 ;Dalla data;2017/11/20 00:00:00 ;Alla data;2017/11/21 00:00:00 ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/11/20 00:15:00 ;19.20     ;50.20     ;17.20     ;36.70     ;16.80     ;38.70     ;15.90     ;40.20     ;16.60     ;38.90     
2017/11/20 00:30:00 ;19.30     ;53.60     ;17.10     ;36.70     ;16.80     ;38.70     ;15.80     ;39.70     ;16.50     ;38.90     
2017/11/20 00:45:00 ;19.30     ;51.10     ;17.10     ;36.70     ;16.70     ;38.70     ;15.80     ;39.70     ;16.50     ;38.90     
2017/11/20 01:00:00 ;19.40     ;54.20     ;17.00     ;36.70     ;16.70     ;38.70     ;15.70     ;39.70     ;16.40     ;38.40     
2017/11/20 01:15:00 ;19.20     ;53.10     ;17.00     ;36.70     ;16.50     ;38.20     ;15.70     ;39.70     ;16.40     ;38.40     
2017/11/20 01:30:00 ;19.20     ;50.60     ;16.90     ;36.20     ;16.50     ;38.20     ;15.70     ;39.70     ;16.30     ;38.40     
2017/11/20 01:45:00 ;19.20     ;54.00     ;16.80     ;36.20     ;16.40     ;38.20     ;15.60     ;39.70     ;16.30     ;38.40     
2017/11/20 02:00:00 ;19.20     ;52.50     ;16.80     ;36.20     ;16.40     ;38.20     ;15.50     ;39.20     ;16.20     ;37.90     
2017/11/20 02:15:00 ;19.20     ;50.00     ;16.70     ;36.20     ;16.30     ;38.20     ;15.50     ;39.20     ;16.10     ;37.90     
2017/11/20 02:30:00 ;19.20     ;53.30     ;16.70     ;35.70     ;16.30     ;38.20     ;15.40     ;39.20     ;16.10     ;37.90     
2017/11/20 02:45:00 ;19.20     ;50.30     ;16.60     ;35.70     ;16.20     ;38.20     ;15.30     ;39.20     ;16.00     ;37.90     
2017/11/20 03:00:00 ;19.20     ;52.90     ;16.60     ;35.70     ;16.10     ;37.70     ;15.30     ;39.20     ;16.00     ;37.40     
2017/11/20 03:15:00 ;19.10     ;52.50     ;16.50     ;35.70     ;16.10     ;37.70     ;15.20     ;39.20     ;15.90     ;37.40     
2017/11/20 03:30:00 ;19.10     ;57.30     ;16.40     ;35.70     ;16.10     ;37.70     ;15.20     ;38.70     ;15.80     ;37.40     
2017/11/20 03:45:00 ;19.10     ;53.80     ;16.40     ;35.70     ;15.90     ;37.20     ;15.10     ;38.70     ;15.80     ;37.40     
2017/11/20 04:00:00 ;19.00     ;54.60     ;16.30     ;35.70     ;15.90     ;37.20     ;15.00     ;38.70     ;15.70     ;37.40     
2017/11/20 04:15:00 ;19.00     ;54.60     ;16.30     ;35.70     ;15.90     ;37.20     ;15.00     ;38.70     ;15.70     ;37.40     
2017/11/20 04:30:00 ;19.00     ;51.10     ;16.20     ;35.20     ;15.90     ;37.20     ;15.00     ;38.20     ;15.70     ;36.90     
2017/11/20 04:45:00 ;19.10     ;53.60     ;16.10     ;35.20     ;15.80     ;37.20     ;14.80     ;38.20     ;15.50     ;36.90     
2017/11/20 05:00:00 ;19.10     ;51.10     ;16.00     ;35.20     ;15.70     ;37.20     ;14.80     ;38.20     ;15.50     ;36.90     
2017/11/20 05:15:00 ;19.00     ;54.50     ;16.00     ;35.20     ;15.70     ;37.20     ;14.80     ;37.70     ;15.50     ;36.90     
2017/11/20 05:30:00 ;19.00     ;51.00     ;16.00     ;35.20     ;15.70     ;37.20     ;14.70     ;37.70     ;15.50     ;36.90     
2017/11/20 05:45:00 ;19.00     ;54.70     ;16.00     ;35.20     ;15.60     ;37.20     ;14.70     ;37.70     ;15.40     ;36.90     
2017/11/20 06:00:00 ;18.90     ;51.70     ;15.90     ;35.20     ;15.50     ;37.20     ;14.70     ;37.70     ;15.40     ;36.90     
2017/11/20 06:15:00 ;18.90     ;53.40     ;15.90     ;35.20     ;15.50     ;37.20     ;14.70     ;37.70     ;15.30     ;36.90     
2017/11/20 06:30:00 ;19.00     ;57.30     ;15.80     ;35.20     ;15.50     ;37.20     ;14.70     ;37.70     ;15.30     ;36.90     
2017/11/20 06:45:00 ;18.90     ;53.70     ;15.80     ;35.20     ;15.40     ;37.20     ;14.50     ;37.70     ;15.20     ;36.90     
2017/11/20 07:00:00 ;18.90     ;58.60     ;15.80     ;35.20     ;15.40     ;37.20     ;14.50     ;37.70     ;15.20     ;36.90     
