Sito;;
Data e ora del report;2018/3/1 07:50:41   ;Dalla data;2018/2/28 00:00:00  ;Alla data;2018/3/1 00:00:00   ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2018/2/28 00:15:00  ;18.60     ;55.20     ;15.50     ;19.80     ;14.00     ;21.10     ;13.30     ;23.20     ;14.10     ;21.20     
2018/2/28 00:30:00  ;18.60     ;55.80     ;15.30     ;19.80     ;13.90     ;21.10     ;13.30     ;23.20     ;14.00     ;21.20     
2018/2/28 00:45:00  ;18.60     ;54.40     ;15.30     ;19.80     ;13.90     ;21.10     ;13.20     ;23.20     ;14.00     ;21.20     
2018/2/28 01:00:00  ;18.50     ;54.20     ;15.20     ;19.80     ;13.80     ;21.10     ;13.00     ;23.20     ;13.80     ;21.20     
2018/2/28 01:15:00  ;18.50     ;56.10     ;15.10     ;19.80     ;13.70     ;21.60     ;12.60     ;23.20     ;13.80     ;21.20     
2018/2/28 01:30:00  ;18.50     ;53.60     ;15.00     ;19.80     ;13.60     ;21.60     ;12.50     ;23.20     ;13.60     ;21.20     
2018/2/28 01:45:00  ;18.50     ;55.90     ;14.90     ;19.80     ;13.50     ;21.60     ;12.60     ;23.20     ;13.50     ;21.20     
2018/2/28 02:00:00  ;18.50     ;56.10     ;14.80     ;19.80     ;13.30     ;21.60     ;12.30     ;23.20     ;13.40     ;21.20     
2018/2/28 02:15:00  ;18.40     ;54.60     ;14.70     ;19.80     ;13.30     ;21.60     ;12.20     ;23.20     ;13.30     ;21.20     
2018/2/28 02:30:00  ;18.40     ;54.10     ;14.60     ;19.80     ;13.20     ;21.60     ;12.10     ;23.20     ;13.30     ;21.20     
2018/2/28 02:45:00  ;18.40     ;55.60     ;14.50     ;19.80     ;13.10     ;21.60     ;12.10     ;23.20     ;13.20     ;21.20     
2018/2/28 03:00:00  ;18.40     ;55.40     ;14.50     ;19.80     ;13.00     ;21.60     ;12.10     ;23.20     ;13.10     ;21.20     
2018/2/28 03:15:00  ;18.40     ;55.20     ;14.40     ;19.80     ;12.90     ;21.60     ;12.20     ;23.20     ;13.00     ;21.20     
2018/2/28 03:30:00  ;18.40     ;55.20     ;14.20     ;19.80     ;12.80     ;21.60     ;12.00     ;23.20     ;13.00     ;21.20     
2018/2/28 03:45:00  ;18.30     ;55.70     ;14.20     ;19.80     ;12.80     ;21.60     ;11.90     ;23.20     ;12.90     ;21.20     
2018/2/28 04:00:00  ;18.30     ;54.80     ;14.10     ;19.80     ;12.60     ;21.60     ;11.90     ;23.20     ;12.80     ;21.20     
2018/2/28 04:15:00  ;18.30     ;56.00     ;14.00     ;19.80     ;12.50     ;22.10     ;11.90     ;23.20     ;12.70     ;21.20     
2018/2/28 04:30:00  ;18.30     ;56.70     ;13.90     ;19.80     ;12.50     ;22.10     ;11.90     ;23.20     ;12.60     ;21.20     
2018/2/28 04:45:00  ;18.30     ;53.80     ;13.80     ;19.80     ;12.40     ;22.10     ;11.80     ;23.20     ;12.60     ;21.20     
2018/2/28 05:00:00  ;18.30     ;55.40     ;13.80     ;19.80     ;12.40     ;22.10     ;11.80     ;23.20     ;12.50     ;21.70     
2018/2/28 05:15:00  ;18.20     ;56.80     ;13.70     ;20.30     ;12.30     ;22.10     ;11.60     ;23.20     ;12.40     ;21.70     
2018/2/28 05:30:00  ;18.20     ;56.50     ;13.60     ;20.30     ;12.20     ;22.10     ;11.70     ;23.20     ;12.30     ;21.70     
2018/2/28 05:45:00  ;18.20     ;55.70     ;13.50     ;20.30     ;12.20     ;22.10     ;11.60     ;23.20     ;12.30     ;21.70     
