Sito;;
Data e ora del report;2017/8/1 07:50:38   ;Dalla data;2017/7/31 00:00:00  ;Alla data;2017/8/1 00:00:00   ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/7/31 00:15:00  ;21.30     ;48.00     ;24.00     ;51.90     ;24.10     ;50.30     ;22.90     ;53.30     ;23.10     ;53.70     
2017/7/31 00:30:00  ;21.30     ;46.40     ;23.90     ;51.90     ;24.10     ;50.30     ;22.80     ;53.30     ;23.00     ;53.70     
2017/7/31 00:45:00  ;21.20     ;47.90     ;23.70     ;51.90     ;24.00     ;50.30     ;22.80     ;53.30     ;22.90     ;53.70     
2017/7/31 01:00:00  ;21.20     ;48.00     ;23.70     ;51.90     ;24.00     ;50.30     ;22.70     ;53.30     ;22.90     ;53.70     
2017/7/31 01:15:00  ;21.20     ;46.30     ;23.60     ;51.90     ;23.90     ;50.30     ;22.60     ;53.30     ;22.80     ;53.70     
2017/7/31 01:30:00  ;21.20     ;48.80     ;23.50     ;51.90     ;23.80     ;50.30     ;22.60     ;53.30     ;22.80     ;53.70     
2017/7/31 01:45:00  ;21.20     ;46.60     ;23.50     ;51.90     ;23.80     ;50.30     ;22.50     ;53.30     ;22.70     ;53.70     
2017/7/31 02:00:00  ;21.20     ;48.60     ;23.50     ;51.90     ;23.80     ;50.30     ;22.40     ;53.80     ;22.70     ;54.20     
2017/7/31 02:15:00  ;21.20     ;47.40     ;23.50     ;51.90     ;23.70     ;50.30     ;22.40     ;53.80     ;22.70     ;54.20     
2017/7/31 02:30:00  ;21.10     ;48.20     ;23.40     ;51.90     ;23.70     ;50.30     ;22.40     ;53.80     ;22.60     ;54.20     
2017/7/31 02:45:00  ;21.10     ;47.40     ;23.40     ;51.90     ;23.70     ;50.30     ;22.40     ;53.80     ;22.60     ;54.20     
2017/7/31 03:00:00  ;21.10     ;48.80     ;23.30     ;51.90     ;23.60     ;50.30     ;22.30     ;53.80     ;22.50     ;54.20     
2017/7/31 03:15:00  ;21.10     ;47.60     ;23.20     ;51.90     ;23.60     ;50.30     ;22.30     ;53.80     ;22.40     ;54.20     
2017/7/31 03:30:00  ;21.10     ;48.00     ;23.20     ;51.90     ;23.50     ;50.30     ;22.20     ;53.80     ;22.40     ;54.20     
2017/7/31 03:45:00  ;21.10     ;47.50     ;23.20     ;51.90     ;23.50     ;50.30     ;22.20     ;53.80     ;22.30     ;54.20     
2017/7/31 04:00:00  ;21.00     ;49.00     ;23.10     ;51.90     ;23.40     ;50.30     ;22.10     ;53.80     ;22.20     ;54.20     
2017/7/31 04:15:00  ;21.00     ;47.10     ;23.00     ;51.90     ;23.30     ;50.30     ;22.00     ;53.80     ;22.20     ;54.20     
2017/7/31 04:30:00  ;21.00     ;49.60     ;23.00     ;51.90     ;23.30     ;50.30     ;22.00     ;53.80     ;22.20     ;54.70     
2017/7/31 04:45:00  ;21.00     ;47.10     ;23.00     ;52.40     ;23.30     ;50.80     ;22.00     ;53.80     ;22.20     ;55.20     
2017/7/31 05:00:00  ;21.00     ;48.80     ;23.00     ;52.40     ;23.30     ;50.80     ;21.90     ;53.80     ;22.10     ;55.20     
2017/7/31 05:15:00  ;21.00     ;46.50     ;22.80     ;52.90     ;23.20     ;50.80     ;21.90     ;53.80     ;22.10     ;55.20     
2017/7/31 05:30:00  ;21.00     ;49.00     ;22.90     ;52.90     ;23.20     ;50.80     ;21.80     ;54.80     ;22.00     ;55.20     
2017/7/31 05:45:00  ;21.00     ;46.70     ;22.80     ;52.90     ;23.20     ;51.30     ;21.90     ;54.80     ;22.00     ;55.70     
2017/7/31 06:00:00  ;21.00     ;48.30     ;22.80     ;52.90     ;23.10     ;51.30     ;21.80     ;54.80     ;22.00     ;55.70     
2017/7/31 06:15:00  ;20.90     ;49.10     ;22.80     ;53.40     ;23.00     ;51.30     ;21.80     ;54.80     ;22.00     ;55.70     
2017/7/31 06:30:00  ;20.90     ;47.50     ;22.80     ;53.90     ;23.00     ;51.80     ;21.80     ;55.30     ;22.00     ;56.20     
2017/7/31 06:45:00  ;20.90     ;49.80     ;22.70     ;53.90     ;23.00     ;51.80     ;21.80     ;55.30     ;21.80     ;56.20     
2017/7/31 07:00:00  ;20.90     ;47.10     ;22.70     ;53.90     ;23.00     ;51.80     ;21.70     ;55.30     ;21.90     ;56.20     
2017/7/31 07:15:00  ;20.90     ;48.70     ;22.80     ;53.90     ;23.00     ;51.80     ;21.70     ;55.30     ;21.90     ;56.20     
2017/7/31 07:30:00  ;20.90     ;48.10     ;22.80     ;54.40     ;23.00     ;52.30     ;21.70     ;55.30     ;22.00     ;56.20     
2017/7/31 07:45:00  ;20.90     ;48.20     ;22.80     ;54.40     ;23.00     ;52.30     ;21.80     ;55.30     ;22.00     ;56.70     
2017/7/31 08:00:00  ;20.90     ;49.40     ;22.80     ;54.40     ;23.00     ;52.30     ;21.80     ;55.30     ;22.00     ;56.70     
2017/7/31 08:15:00  ;21.10     ;49.20     ;22.90     ;54.40     ;23.00     ;52.30     ;21.90     ;55.30     ;22.00     ;56.70     
2017/7/31 08:30:00  ;21.10     ;49.80     ;23.00     ;54.40     ;23.10     ;52.80     ;22.00     ;55.30     ;22.20     ;56.70     
2017/7/31 08:45:00  ;21.00     ;48.10     ;23.30     ;54.40     ;23.30     ;52.80     ;22.20     ;55.30     ;22.40     ;56.70     
2017/7/31 09:00:00  ;21.00     ;49.30     ;23.40     ;54.40     ;23.50     ;52.80     ;22.40     ;55.80     ;22.60     ;56.70     
2017/7/31 09:15:00  ;21.00     ;48.50     ;23.70     ;54.90     ;23.60     ;53.80     ;22.60     ;56.30     ;22.90     ;57.20     
2017/7/31 09:30:00  ;21.10     ;46.90     ;24.10     ;54.90     ;23.80     ;53.80     ;22.80     ;56.30     ;23.00     ;57.20     
2017/7/31 09:45:00  ;21.00     ;49.20     ;24.60     ;54.90     ;24.00     ;54.30     ;22.90     ;57.30     ;23.20     ;57.70     
2017/7/31 10:00:00  ;21.10     ;46.30     ;25.00     ;54.90     ;24.20     ;54.80     ;23.10     ;57.30     ;23.30     ;58.70     
2017/7/31 10:15:00  ;21.60     ;49.00     ;25.00     ;54.40     ;24.30     ;54.80     ;23.20     ;57.30     ;23.40     ;58.70     
2017/7/31 10:30:00  ;21.60     ;48.00     ;25.00     ;54.40     ;24.40     ;54.80     ;23.50     ;57.30     ;23.70     ;58.20     
2017/7/31 10:45:00  ;21.70     ;47.50     ;25.00     ;54.40     ;24.60     ;54.80     ;23.70     ;57.30     ;23.90     ;58.20     
2017/7/31 11:00:00  ;21.70     ;46.50     ;25.10     ;54.40     ;24.70     ;54.80     ;23.90     ;57.30     ;24.10     ;57.70     
2017/7/31 11:15:00  ;21.70     ;46.90     ;25.20     ;54.90     ;24.90     ;54.80     ;24.00     ;57.30     ;24.20     ;57.70     
2017/7/31 11:30:00  ;21.60     ;47.40     ;25.40     ;54.90     ;25.00     ;54.80     ;24.20     ;57.30     ;24.40     ;57.70     
2017/7/31 11:45:00  ;21.70     ;47.80     ;25.50     ;55.40     ;25.20     ;55.30     ;24.30     ;57.30     ;24.50     ;57.70     
2017/7/31 12:00:00  ;21.70     ;47.20     ;25.70     ;55.90     ;25.40     ;55.30     ;24.50     ;57.80     ;24.80     ;58.30     
2017/7/31 12:15:00  ;21.70     ;46.30     ;25.80     ;55.90     ;25.50     ;55.30     ;24.70     ;57.80     ;24.80     ;58.30     
2017/7/31 12:30:00  ;21.70     ;47.80     ;25.80     ;54.90     ;25.60     ;54.80     ;24.70     ;56.80     ;24.90     ;56.80     
2017/7/31 12:45:00  ;21.70     ;47.80     ;25.90     ;53.90     ;25.60     ;53.80     ;24.70     ;55.80     ;24.90     ;56.20     
2017/7/31 13:00:00  ;21.70     ;48.00     ;25.90     ;52.90     ;25.70     ;53.30     ;24.80     ;54.70     ;25.00     ;55.70     
2017/7/31 13:15:00  ;21.70     ;45.50     ;26.10     ;52.40     ;25.80     ;52.80     ;24.90     ;54.70     ;25.10     ;55.20     
2017/7/31 13:30:00  ;21.70     ;46.00     ;26.20     ;52.40     ;25.90     ;52.30     ;25.00     ;54.20     ;25.30     ;54.70     
2017/7/31 13:45:00  ;21.80     ;46.40     ;26.30     ;52.40     ;26.00     ;52.30     ;25.10     ;54.20     ;25.40     ;54.70     
2017/7/31 14:00:00  ;21.80     ;47.20     ;26.40     ;51.90     ;26.10     ;52.30     ;25.20     ;53.70     ;25.50     ;54.20     
2017/7/31 14:15:00  ;21.90     ;47.20     ;26.50     ;51.90     ;26.20     ;51.80     ;25.40     ;53.70     ;25.60     ;54.20     
2017/7/31 14:30:00  ;21.90     ;45.70     ;26.60     ;51.40     ;26.30     ;51.30     ;25.50     ;53.20     ;25.70     ;53.70     
2017/7/31 14:45:00  ;21.90     ;46.20     ;26.80     ;51.40     ;26.40     ;51.30     ;25.60     ;53.20     ;25.80     ;53.70     
2017/7/31 15:00:00  ;21.90     ;47.10     ;26.90     ;51.40     ;26.50     ;51.30     ;25.70     ;53.20     ;25.90     ;53.70     
2017/7/31 15:15:00  ;21.80     ;48.30     ;26.90     ;51.40     ;26.60     ;51.30     ;25.80     ;52.70     ;26.00     ;53.20     
2017/7/31 15:30:00  ;21.80     ;45.80     ;27.00     ;50.90     ;26.70     ;51.30     ;25.80     ;52.70     ;26.20     ;53.20     
2017/7/31 15:45:00  ;21.90     ;47.30     ;27.10     ;50.90     ;26.80     ;50.80     ;25.90     ;52.20     ;26.20     ;52.70     
2017/7/31 16:00:00  ;21.90     ;47.10     ;27.10     ;50.40     ;26.80     ;50.80     ;25.90     ;52.20     ;26.20     ;52.20     
2017/7/31 16:15:00  ;21.90     ;46.20     ;27.10     ;49.90     ;26.70     ;50.30     ;25.90     ;51.70     ;26.20     ;52.20     
2017/7/31 16:30:00  ;22.00     ;45.60     ;27.10     ;49.90     ;26.70     ;50.30     ;26.00     ;51.70     ;26.20     ;51.70     
2017/7/31 16:45:00  ;22.00     ;47.20     ;27.30     ;51.00     ;26.90     ;50.80     ;26.10     ;52.50     ;26.40     ;53.20     
2017/7/31 17:00:00  ;22.00     ;45.20     ;27.40     ;50.50     ;26.90     ;50.80     ;26.20     ;52.50     ;26.50     ;52.70     
2017/7/31 17:15:00  ;22.00     ;46.30     ;27.30     ;50.50     ;26.90     ;50.30     ;26.20     ;52.00     ;26.40     ;52.20     
2017/7/31 17:30:00  ;22.00     ;44.80     ;27.30     ;50.50     ;26.90     ;50.30     ;26.20     ;52.00     ;26.40     ;52.20     
2017/7/31 17:45:00  ;22.00     ;46.30     ;27.50     ;51.60     ;27.10     ;51.30     ;26.40     ;53.10     ;26.60     ;53.70     
2017/7/31 18:00:00  ;22.00     ;44.80     ;27.40     ;50.50     ;27.10     ;50.80     ;26.30     ;52.10     ;26.40     ;53.20     
2017/7/31 18:15:00  ;22.00     ;45.40     ;27.20     ;50.00     ;26.90     ;50.30     ;26.10     ;51.60     ;26.30     ;52.20     
2017/7/31 18:30:00  ;22.00     ;46.40     ;27.00     ;49.00     ;26.80     ;49.30     ;25.90     ;50.60     ;26.20     ;50.70     
