Sito;;
Data e ora del report;2018/1/5 07:50:36   ;Dalla data;2018/1/4 00:00:00   ;Alla data;2018/1/5 00:00:00   ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2018/1/4 00:15:00   ;19.40     ;52.50     ;17.90     ;37.20     ;17.10     ;38.90     ;16.30     ;41.20     ;16.70     ;40.20     
2018/1/4 00:30:00   ;19.40     ;50.50     ;17.90     ;37.20     ;17.00     ;38.90     ;16.20     ;41.20     ;16.60     ;40.20     
2018/1/4 00:45:00   ;19.50     ;54.90     ;17.80     ;37.20     ;16.90     ;38.90     ;16.10     ;41.20     ;16.50     ;40.20     
2018/1/4 01:00:00   ;19.50     ;52.40     ;17.70     ;37.20     ;16.90     ;38.90     ;16.00     ;41.20     ;16.50     ;40.20     
2018/1/4 01:15:00   ;19.50     ;50.40     ;17.60     ;37.20     ;16.80     ;38.90     ;15.90     ;41.20     ;16.40     ;40.20     
2018/1/4 01:30:00   ;19.50     ;53.80     ;17.60     ;37.20     ;16.70     ;38.90     ;15.80     ;40.70     ;16.30     ;40.20     
2018/1/4 01:45:00   ;19.30     ;52.70     ;17.50     ;36.70     ;16.60     ;38.90     ;15.70     ;40.70     ;16.20     ;39.70     
2018/1/4 02:00:00   ;19.30     ;50.70     ;17.50     ;36.70     ;16.50     ;38.90     ;15.70     ;40.70     ;16.20     ;39.70     
2018/1/4 02:15:00   ;19.30     ;53.40     ;17.40     ;36.70     ;16.40     ;38.90     ;15.60     ;40.70     ;16.20     ;39.70     
2018/1/4 02:30:00   ;19.20     ;52.50     ;17.40     ;36.70     ;16.40     ;38.90     ;15.60     ;40.70     ;16.20     ;39.70     
