Sito;;
Data e ora del report;2017/12/30 07:50:23 ;Dalla data;2017/12/29 00:00:00 ;Alla data;2017/12/30 00:00:00 ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/12/29 00:15:00 ;19.50     ;53.50     ;19.30     ;39.20     ;18.50     ;41.40     ;17.80     ;42.20     ;18.20     ;41.60     
2017/12/29 00:30:00 ;19.50     ;53.00     ;19.30     ;39.20     ;18.40     ;41.40     ;17.70     ;42.20     ;18.10     ;41.60     
2017/12/29 00:45:00 ;19.50     ;51.50     ;19.20     ;39.20     ;18.30     ;41.40     ;17.70     ;42.20     ;18.10     ;41.60     
2017/12/29 01:00:00 ;19.50     ;50.50     ;19.20     ;39.20     ;18.30     ;41.40     ;17.60     ;42.20     ;18.00     ;41.60     
2017/12/29 01:15:00 ;19.50     ;50.00     ;19.10     ;39.20     ;18.20     ;41.40     ;17.50     ;42.20     ;17.90     ;41.60     
2017/12/29 01:30:00 ;19.50     ;50.40     ;19.10     ;39.20     ;18.20     ;41.40     ;17.50     ;42.20     ;17.90     ;41.60     
2017/12/29 01:45:00 ;19.40     ;54.70     ;19.00     ;39.20     ;18.10     ;41.40     ;17.40     ;42.20     ;17.80     ;41.60     
2017/12/29 02:00:00 ;19.40     ;53.70     ;19.00     ;39.20     ;18.00     ;41.40     ;17.40     ;42.20     ;17.80     ;41.60     
2017/12/29 02:15:00 ;19.40     ;51.70     ;18.90     ;39.20     ;18.00     ;41.40     ;17.30     ;42.20     ;17.70     ;41.60     
2017/12/29 02:30:00 ;19.40     ;50.70     ;18.80     ;39.20     ;17.90     ;41.40     ;17.20     ;42.20     ;17.60     ;41.60     
2017/12/29 02:45:00 ;19.40     ;49.70     ;18.80     ;39.20     ;17.90     ;41.40     ;17.20     ;42.20     ;17.60     ;41.60     
2017/12/29 03:00:00 ;19.50     ;54.20     ;18.70     ;39.20     ;17.80     ;41.40     ;17.20     ;42.20     ;17.60     ;41.60     
2017/12/29 03:15:00 ;19.30     ;53.90     ;18.70     ;39.20     ;17.70     ;41.40     ;17.10     ;42.20     ;17.50     ;41.60     
2017/12/29 03:30:00 ;19.30     ;51.90     ;18.70     ;39.20     ;17.70     ;41.40     ;17.10     ;42.20     ;17.50     ;41.60     
2017/12/29 03:45:00 ;19.40     ;50.90     ;18.60     ;39.20     ;17.70     ;41.40     ;17.00     ;42.20     ;17.40     ;41.60     
2017/12/29 04:00:00 ;19.40     ;49.90     ;18.60     ;39.20     ;17.70     ;41.40     ;17.00     ;42.20     ;17.40     ;41.60     
2017/12/29 04:15:00 ;19.30     ;54.00     ;18.50     ;39.20     ;17.50     ;41.40     ;16.80     ;42.70     ;17.30     ;41.60     
2017/12/29 04:30:00 ;19.30     ;53.00     ;18.40     ;39.20     ;17.40     ;41.40     ;16.70     ;42.70     ;17.20     ;41.60     
2017/12/29 04:45:00 ;19.30     ;51.50     ;18.30     ;39.20     ;17.30     ;41.40     ;16.60     ;42.70     ;17.20     ;41.60     
2017/12/29 05:00:00 ;19.30     ;50.00     ;18.20     ;39.20     ;17.30     ;41.40     ;16.60     ;42.70     ;17.20     ;41.60     
2017/12/29 05:15:00 ;19.30     ;53.10     ;18.20     ;39.20     ;17.30     ;41.40     ;16.50     ;42.70     ;17.10     ;41.60     
2017/12/29 05:30:00 ;19.20     ;53.10     ;18.20     ;39.20     ;17.30     ;41.40     ;16.50     ;42.70     ;17.10     ;41.60     
2017/12/29 05:45:00 ;19.30     ;51.60     ;18.10     ;39.20     ;17.20     ;41.40     ;16.50     ;42.70     ;17.00     ;41.60     
2017/12/29 06:00:00 ;19.30     ;51.20     ;18.10     ;39.20     ;17.20     ;41.40     ;16.50     ;42.70     ;17.00     ;41.60     
2017/12/29 06:15:00 ;19.20     ;54.00     ;18.00     ;39.20     ;17.10     ;41.40     ;16.40     ;42.70     ;17.00     ;41.60     
2017/12/29 06:30:00 ;19.20     ;52.50     ;18.00     ;39.20     ;17.10     ;41.40     ;16.40     ;42.70     ;16.90     ;41.60     
2017/12/29 06:45:00 ;19.20     ;51.00     ;18.00     ;39.20     ;17.10     ;41.40     ;16.40     ;42.70     ;16.90     ;41.60     
2017/12/29 07:00:00 ;19.30     ;56.20     ;18.00     ;39.20     ;17.10     ;41.40     ;16.40     ;42.70     ;16.90     ;41.60     
2017/12/29 07:15:00 ;19.10     ;54.40     ;18.00     ;39.20     ;17.10     ;41.40     ;16.40     ;42.70     ;16.90     ;41.60     
2017/12/29 07:30:00 ;19.20     ;52.40     ;18.00     ;39.20     ;17.10     ;41.40     ;16.40     ;42.70     ;16.90     ;41.60     
2017/12/29 07:45:00 ;19.20     ;50.90     ;18.80     ;38.70     ;17.60     ;40.90     ;16.40     ;42.70     ;17.00     ;41.60     
2017/12/29 08:00:00 ;19.30     ;55.20     ;20.30     ;36.20     ;18.80     ;38.90     ;17.30     ;41.70     ;17.80     ;40.60     
2017/12/29 08:15:00 ;19.40     ;53.20     ;21.00     ;35.20     ;19.60     ;37.40     ;17.90     ;40.70     ;18.30     ;39.60     
2017/12/29 08:30:00 ;19.50     ;51.20     ;21.40     ;34.70     ;20.10     ;36.90     ;18.30     ;40.20     ;18.60     ;39.10     
2017/12/29 08:45:00 ;19.60     ;50.20     ;21.70     ;34.20     ;20.40     ;36.40     ;18.70     ;39.20     ;18.90     ;39.10     
2017/12/29 09:00:00 ;19.70     ;54.20     ;21.90     ;33.70     ;20.60     ;35.90     ;18.90     ;39.20     ;19.10     ;38.60     
2017/12/29 09:15:00 ;19.70     ;52.20     ;22.10     ;33.70     ;20.80     ;35.90     ;19.00     ;39.20     ;19.30     ;38.60     
2017/12/29 09:30:00 ;19.70     ;50.70     ;22.30     ;33.20     ;21.00     ;35.40     ;19.10     ;39.20     ;19.50     ;38.10     
2017/12/29 09:45:00 ;19.70     ;49.20     ;22.40     ;33.20     ;21.10     ;35.40     ;19.40     ;38.70     ;19.60     ;38.10     
2017/12/29 10:00:00 ;19.80     ;52.10     ;22.50     ;33.20     ;21.20     ;35.40     ;19.50     ;38.20     ;19.60     ;38.10     
2017/12/29 10:15:00 ;19.70     ;53.20     ;22.70     ;33.20     ;21.40     ;34.90     ;19.50     ;38.20     ;19.70     ;38.10     
2017/12/29 10:30:00 ;19.80     ;46.60     ;22.80     ;33.20     ;21.50     ;34.90     ;19.70     ;38.20     ;19.80     ;38.10     
2017/12/29 10:45:00 ;20.20     ;51.20     ;22.90     ;33.20     ;21.60     ;34.90     ;19.80     ;38.20     ;19.90     ;38.10     
2017/12/29 11:00:00 ;19.70     ;49.50     ;23.10     ;32.70     ;21.90     ;34.40     ;20.00     ;37.70     ;20.00     ;37.60     
2017/12/29 11:15:00 ;20.10     ;47.10     ;23.20     ;32.70     ;22.00     ;34.40     ;20.00     ;37.70     ;20.20     ;37.60     
2017/12/29 11:30:00 ;20.40     ;45.60     ;23.30     ;32.70     ;22.10     ;33.90     ;20.00     ;37.70     ;20.20     ;37.60     
2017/12/29 11:45:00 ;20.70     ;45.10     ;23.40     ;32.70     ;22.10     ;33.90     ;20.00     ;37.70     ;20.30     ;37.60     
2017/12/29 12:00:00 ;20.80     ;46.00     ;23.50     ;32.70     ;22.30     ;33.90     ;20.00     ;37.70     ;20.40     ;37.60     
2017/12/29 12:15:00 ;20.90     ;45.40     ;23.60     ;32.20     ;22.40     ;33.90     ;20.20     ;37.70     ;20.50     ;37.60     
2017/12/29 12:30:00 ;20.50     ;47.90     ;23.60     ;32.20     ;22.50     ;33.90     ;20.20     ;37.70     ;20.60     ;37.60     
2017/12/29 12:45:00 ;20.10     ;49.90     ;23.90     ;32.20     ;22.70     ;33.40     ;20.20     ;37.70     ;20.90     ;37.10     
2017/12/29 13:00:00 ;19.90     ;50.40     ;24.20     ;31.70     ;23.00     ;33.40     ;20.60     ;37.70     ;21.20     ;36.60     
2017/12/29 13:15:00 ;19.70     ;51.00     ;23.20     ;32.20     ;22.40     ;32.90     ;20.60     ;37.20     ;21.20     ;36.60     
2017/12/29 13:30:00 ;19.60     ;51.00     ;24.00     ;32.20     ;22.80     ;32.90     ;20.60     ;37.20     ;21.20     ;36.60     
2017/12/29 13:45:00 ;19.80     ;51.00     ;23.20     ;32.20     ;22.30     ;33.40     ;20.60     ;37.20     ;21.20     ;35.60     
2017/12/29 14:00:00 ;19.80     ;50.50     ;23.90     ;32.20     ;22.70     ;33.40     ;20.60     ;37.20     ;21.30     ;35.60     
2017/12/29 14:15:00 ;19.80     ;50.50     ;23.10     ;32.20     ;22.30     ;33.40     ;20.60     ;37.20     ;21.30     ;35.60     
2017/12/29 14:30:00 ;19.90     ;50.00     ;24.00     ;31.70     ;22.70     ;33.40     ;20.70     ;37.20     ;21.30     ;35.60     
2017/12/29 14:45:00 ;19.90     ;49.50     ;23.10     ;32.20     ;22.40     ;33.40     ;20.70     ;36.70     ;21.40     ;35.60     
2017/12/29 15:00:00 ;20.00     ;49.00     ;23.90     ;32.20     ;22.60     ;33.40     ;20.70     ;36.70     ;21.30     ;35.60     
2017/12/29 15:15:00 ;20.00     ;49.00     ;23.10     ;32.20     ;22.30     ;33.40     ;20.60     ;36.70     ;21.40     ;35.60     
2017/12/29 15:30:00 ;20.00     ;48.50     ;23.90     ;31.70     ;22.70     ;33.40     ;20.70     ;36.70     ;21.40     ;35.60     
2017/12/29 15:45:00 ;20.00     ;48.50     ;23.10     ;32.20     ;22.20     ;33.40     ;20.60     ;36.70     ;21.30     ;35.60     
2017/12/29 16:00:00 ;20.00     ;53.80     ;23.70     ;31.70     ;22.60     ;33.40     ;20.70     ;36.70     ;21.40     ;35.60     
2017/12/29 16:15:00 ;19.80     ;52.30     ;23.40     ;32.20     ;22.20     ;33.40     ;20.60     ;36.70     ;21.20     ;35.60     
2017/12/29 16:30:00 ;19.90     ;51.30     ;23.70     ;31.70     ;22.60     ;33.40     ;20.70     ;36.70     ;21.40     ;35.60     
2017/12/29 16:45:00 ;20.00     ;50.30     ;23.40     ;32.20     ;22.20     ;33.40     ;20.50     ;36.70     ;21.30     ;35.60     
2017/12/29 17:00:00 ;20.00     ;49.30     ;24.00     ;31.70     ;22.70     ;33.40     ;20.70     ;36.70     ;21.40     ;35.60     
2017/12/29 17:15:00 ;20.00     ;48.80     ;23.10     ;32.20     ;22.20     ;33.40     ;20.60     ;36.70     ;21.30     ;35.60     
2017/12/29 17:30:00 ;20.00     ;48.30     ;23.90     ;31.70     ;22.60     ;33.40     ;20.60     ;36.70     ;21.30     ;35.60     
2017/12/29 17:45:00 ;20.00     ;47.80     ;23.00     ;31.70     ;22.30     ;33.40     ;20.60     ;36.70     ;21.40     ;35.60     
2017/12/29 18:00:00 ;20.10     ;53.20     ;23.40     ;32.20     ;22.50     ;33.40     ;20.50     ;36.70     ;21.30     ;35.60     
2017/12/29 18:15:00 ;19.80     ;51.50     ;22.80     ;32.20     ;22.10     ;33.40     ;20.50     ;36.70     ;21.40     ;35.10     
2017/12/29 18:30:00 ;19.90     ;51.00     ;22.00     ;32.70     ;21.20     ;33.90     ;20.00     ;36.70     ;20.70     ;35.10     
2017/12/29 18:45:00 ;19.90     ;50.50     ;21.50     ;33.20     ;20.70     ;34.90     ;19.60     ;36.70     ;20.20     ;35.10     
2017/12/29 19:00:00 ;19.90     ;49.50     ;21.10     ;33.20     ;20.30     ;35.40     ;19.30     ;36.70     ;19.90     ;35.10     
2017/12/29 19:15:00 ;19.90     ;49.00     ;20.90     ;33.20     ;20.00     ;35.90     ;19.10     ;36.70     ;19.70     ;35.60     
2017/12/29 19:30:00 ;19.80     ;49.00     ;20.60     ;33.70     ;19.70     ;35.90     ;18.90     ;37.20     ;19.50     ;35.60     
2017/12/29 19:45:00 ;19.60     ;52.90     ;20.40     ;33.70     ;19.60     ;35.90     ;18.70     ;37.20     ;19.40     ;36.10     
2017/12/29 20:00:00 ;19.50     ;52.90     ;20.30     ;33.70     ;19.50     ;35.90     ;18.60     ;37.20     ;19.20     ;36.10     
2017/12/29 20:15:00 ;19.60     ;51.40     ;20.20     ;34.20     ;19.30     ;36.40     ;18.50     ;37.70     ;19.10     ;36.10     
2017/12/29 20:30:00 ;19.60     ;50.40     ;20.00     ;34.20     ;19.00     ;36.40     ;18.30     ;37.70     ;18.90     ;36.10     
2017/12/29 20:45:00 ;19.60     ;49.40     ;19.90     ;34.20     ;18.80     ;36.90     ;18.20     ;37.70     ;18.80     ;36.10     
2017/12/29 21:00:00 ;19.60     ;53.70     ;19.80     ;34.20     ;18.70     ;36.90     ;18.10     ;37.70     ;18.60     ;36.60     
2017/12/29 21:15:00 ;19.40     ;54.00     ;19.70     ;34.20     ;18.50     ;36.90     ;18.00     ;37.70     ;18.50     ;36.60     
2017/12/29 21:30:00 ;19.40     ;52.00     ;19.60     ;34.20     ;18.50     ;36.90     ;17.90     ;37.70     ;18.30     ;36.60     
2017/12/29 21:45:00 ;19.40     ;50.50     ;19.50     ;34.20     ;18.40     ;36.90     ;17.90     ;37.70     ;18.30     ;36.60     
