Sito;;
Data e ora del report;2017/9/10 07:50:11  ;Dalla data;2017/9/9 00:00:00   ;Alla data;2017/9/10 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/9/9 00:15:00   ;20.60     ;50.50     ;24.50     ;49.20     ;23.70     ;51.40     ;23.00     ;52.50     ;23.90     ;51.50     
2017/9/9 00:30:00   ;20.50     ;52.60     ;24.50     ;49.20     ;23.70     ;51.40     ;22.90     ;52.50     ;23.90     ;51.50     
2017/9/9 00:45:00   ;20.50     ;48.60     ;24.40     ;49.20     ;23.70     ;51.40     ;22.90     ;52.50     ;23.80     ;51.50     
2017/9/9 01:00:00   ;20.50     ;49.20     ;24.40     ;49.20     ;23.70     ;51.40     ;22.90     ;52.50     ;23.80     ;51.50     
2017/9/9 01:15:00   ;20.50     ;50.10     ;24.30     ;49.20     ;23.60     ;51.40     ;22.80     ;52.50     ;23.80     ;51.50     
2017/9/9 01:30:00   ;20.40     ;51.70     ;24.30     ;49.20     ;23.60     ;51.40     ;22.70     ;52.50     ;23.70     ;51.50     
2017/9/9 01:45:00   ;20.40     ;49.80     ;24.20     ;49.20     ;23.50     ;51.40     ;22.70     ;52.50     ;23.70     ;51.50     
2017/9/9 02:00:00   ;20.50     ;49.70     ;24.20     ;49.20     ;23.50     ;51.40     ;22.60     ;52.50     ;23.70     ;51.50     
2017/9/9 02:15:00   ;20.50     ;50.50     ;24.20     ;49.20     ;23.40     ;51.40     ;22.60     ;52.50     ;23.60     ;51.50     
2017/9/9 02:30:00   ;20.50     ;48.70     ;24.20     ;49.20     ;23.40     ;51.40     ;22.60     ;52.50     ;23.60     ;51.50     
2017/9/9 02:45:00   ;20.40     ;48.50     ;24.10     ;49.70     ;23.40     ;51.40     ;22.60     ;53.00     ;23.60     ;51.50     
2017/9/9 03:00:00   ;20.50     ;48.10     ;24.10     ;49.70     ;23.40     ;51.40     ;22.60     ;53.00     ;23.50     ;51.50     
2017/9/9 03:15:00   ;20.50     ;48.70     ;24.10     ;49.70     ;23.40     ;51.40     ;22.50     ;53.00     ;23.50     ;51.50     
2017/9/9 03:30:00   ;20.50     ;48.30     ;24.00     ;49.70     ;23.30     ;51.40     ;22.50     ;53.00     ;23.50     ;51.50     
2017/9/9 03:45:00   ;20.50     ;50.40     ;24.00     ;49.70     ;23.30     ;51.40     ;22.50     ;53.00     ;23.50     ;51.50     
2017/9/9 04:00:00   ;20.50     ;48.30     ;24.00     ;49.70     ;23.30     ;51.40     ;22.40     ;53.00     ;23.40     ;52.00     
2017/9/9 04:15:00   ;20.50     ;51.30     ;23.90     ;49.70     ;23.20     ;51.40     ;22.40     ;53.00     ;23.40     ;52.00     
2017/9/9 04:30:00   ;20.50     ;49.30     ;23.90     ;49.70     ;23.20     ;51.40     ;22.30     ;53.00     ;23.30     ;52.00     
2017/9/9 04:45:00   ;20.50     ;50.40     ;23.90     ;49.70     ;23.20     ;51.40     ;22.30     ;53.00     ;23.30     ;52.00     
2017/9/9 05:00:00   ;20.50     ;51.40     ;23.90     ;50.20     ;23.20     ;51.40     ;22.30     ;53.00     ;23.30     ;52.00     
2017/9/9 05:15:00   ;20.50     ;50.20     ;23.90     ;50.20     ;23.10     ;51.40     ;22.30     ;53.00     ;23.30     ;52.00     
2017/9/9 05:30:00   ;20.50     ;48.10     ;23.80     ;50.20     ;23.10     ;51.40     ;22.30     ;53.00     ;23.30     ;52.00     
2017/9/9 05:45:00   ;20.50     ;51.90     ;23.80     ;50.20     ;23.10     ;51.90     ;22.30     ;53.00     ;23.30     ;52.00     
2017/9/9 06:00:00   ;20.50     ;50.20     ;23.80     ;50.20     ;23.10     ;51.90     ;22.30     ;53.50     ;23.30     ;52.00     
2017/9/9 06:15:00   ;20.50     ;48.90     ;23.80     ;50.20     ;23.10     ;51.90     ;22.20     ;53.50     ;23.20     ;52.00     
2017/9/9 06:30:00   ;20.40     ;51.20     ;23.70     ;50.20     ;23.00     ;51.90     ;22.20     ;53.50     ;23.20     ;52.50     
2017/9/9 06:45:00   ;20.40     ;50.70     ;23.70     ;50.20     ;23.00     ;51.90     ;22.20     ;53.50     ;23.20     ;52.50     
2017/9/9 07:00:00   ;20.40     ;49.10     ;23.70     ;50.70     ;23.00     ;51.90     ;22.20     ;53.50     ;23.20     ;52.50     
2017/9/9 07:15:00   ;20.40     ;52.10     ;23.70     ;50.70     ;23.00     ;52.40     ;22.10     ;54.00     ;23.20     ;52.50     
