Sito;;
Data e ora del report;2018/3/10 07:50:41  ;Dalla data;2018/3/9 00:00:00   ;Alla data;2018/3/10 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2018/3/9 00:15:00   ;19.80     ;50.60     ;19.20     ;40.20     ;18.00     ;42.20     ;17.50     ;43.50     ;18.10     ;42.70     
2018/3/9 00:30:00   ;19.70     ;50.10     ;19.10     ;40.20     ;17.90     ;42.20     ;17.40     ;43.50     ;18.00     ;42.20     
2018/3/9 00:45:00   ;19.70     ;49.60     ;19.00     ;40.20     ;17.80     ;42.20     ;17.40     ;43.50     ;18.00     ;42.20     
2018/3/9 01:00:00   ;19.70     ;49.60     ;19.00     ;40.20     ;17.80     ;42.20     ;17.30     ;43.50     ;18.00     ;42.20     
2018/3/9 01:15:00   ;19.70     ;51.60     ;19.00     ;40.20     ;17.80     ;42.20     ;17.20     ;43.50     ;18.00     ;42.20     
2018/3/9 01:30:00   ;19.70     ;51.60     ;18.90     ;40.20     ;17.80     ;42.20     ;17.20     ;43.50     ;17.90     ;42.20     
2018/3/9 01:45:00   ;19.70     ;50.60     ;18.90     ;39.70     ;17.80     ;42.20     ;17.20     ;43.50     ;17.90     ;42.20     
2018/3/9 02:00:00   ;19.60     ;50.10     ;18.90     ;39.70     ;17.80     ;42.20     ;17.20     ;43.50     ;17.90     ;42.20     
2018/3/9 02:15:00   ;19.60     ;49.60     ;18.90     ;39.70     ;17.70     ;42.20     ;17.10     ;43.50     ;17.80     ;42.20     
2018/3/9 02:30:00   ;19.60     ;51.30     ;18.80     ;39.70     ;17.70     ;42.20     ;17.10     ;43.50     ;17.80     ;42.20     
2018/3/9 02:45:00   ;19.60     ;51.30     ;18.80     ;39.70     ;17.60     ;42.20     ;17.00     ;43.50     ;17.80     ;42.20     
2018/3/9 03:00:00   ;19.60     ;50.80     ;18.70     ;39.70     ;17.60     ;42.20     ;17.00     ;43.50     ;17.70     ;42.20     
2018/3/9 03:15:00   ;19.60     ;49.80     ;18.70     ;39.70     ;17.60     ;42.20     ;17.00     ;43.50     ;17.70     ;42.20     
2018/3/9 03:30:00   ;19.60     ;52.10     ;18.60     ;39.70     ;17.50     ;42.20     ;16.90     ;43.50     ;17.70     ;42.20     
2018/3/9 03:45:00   ;19.60     ;51.60     ;18.60     ;39.70     ;17.40     ;42.20     ;16.90     ;43.50     ;17.60     ;42.20     
2018/3/9 04:00:00   ;19.60     ;50.60     ;18.50     ;39.70     ;17.40     ;42.20     ;16.90     ;43.50     ;17.60     ;42.20     
2018/3/9 04:15:00   ;19.50     ;50.10     ;18.50     ;39.70     ;17.30     ;42.20     ;16.80     ;43.50     ;17.50     ;42.20     
2018/3/9 04:30:00   ;19.50     ;49.60     ;18.40     ;39.70     ;17.30     ;42.20     ;16.70     ;43.50     ;17.40     ;42.20     
2018/3/9 04:45:00   ;19.50     ;52.40     ;18.30     ;39.70     ;17.20     ;42.20     ;16.70     ;43.50     ;17.30     ;42.20     
2018/3/9 05:00:00   ;19.50     ;50.90     ;18.30     ;39.70     ;17.10     ;42.20     ;16.60     ;43.50     ;17.30     ;42.20     
2018/3/9 05:15:00   ;19.50     ;50.40     ;18.20     ;39.70     ;17.00     ;42.20     ;16.50     ;43.50     ;17.20     ;42.20     
2018/3/9 05:30:00   ;19.50     ;51.90     ;18.20     ;39.70     ;17.00     ;42.20     ;16.50     ;43.50     ;17.20     ;42.20     
2018/3/9 05:45:00   ;19.50     ;51.90     ;18.20     ;39.70     ;16.90     ;42.20     ;16.50     ;43.50     ;17.20     ;42.20     
2018/3/9 06:00:00   ;19.50     ;50.90     ;18.10     ;39.70     ;16.90     ;42.20     ;16.40     ;43.50     ;17.10     ;42.20     
2018/3/9 06:15:00   ;19.50     ;49.90     ;18.10     ;39.70     ;16.90     ;42.20     ;16.30     ;43.50     ;17.10     ;42.20     
2018/3/9 06:30:00   ;19.50     ;52.40     ;18.10     ;39.70     ;16.90     ;42.20     ;16.30     ;43.50     ;17.00     ;42.20     
2018/3/9 06:45:00   ;19.50     ;51.40     ;18.00     ;39.70     ;16.90     ;42.20     ;16.30     ;43.50     ;17.00     ;42.20     
2018/3/9 07:00:00   ;19.40     ;53.50     ;18.00     ;39.70     ;16.90     ;42.20     ;16.30     ;43.00     ;17.00     ;42.20     
