Sito;;
Data e ora del report;2017/11/1 07:50:38  ;Dalla data;2017/10/31 00:00:00 ;Alla data;2017/11/1 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/10/31 00:15:00 ;20.10     ;49.10     ;17.90     ;39.60     ;17.90     ;40.10     ;17.20     ;41.30     ;17.80     ;39.90     
2017/10/31 00:30:00 ;20.10     ;49.80     ;17.90     ;39.10     ;17.90     ;40.10     ;17.20     ;40.80     ;17.80     ;39.90     
2017/10/31 00:45:00 ;20.10     ;49.80     ;17.90     ;39.10     ;17.90     ;40.10     ;17.20     ;40.80     ;17.80     ;39.90     
2017/10/31 01:00:00 ;20.10     ;48.30     ;17.90     ;39.10     ;17.90     ;40.10     ;17.10     ;40.80     ;17.70     ;39.90     
2017/10/31 01:15:00 ;20.10     ;49.90     ;17.80     ;39.10     ;17.80     ;40.10     ;17.10     ;40.80     ;17.70     ;39.90     
2017/10/31 01:30:00 ;20.10     ;49.40     ;17.80     ;39.10     ;17.80     ;40.10     ;17.00     ;40.30     ;17.60     ;39.90     
2017/10/31 01:45:00 ;20.10     ;52.10     ;17.70     ;39.10     ;17.70     ;39.60     ;17.00     ;40.30     ;17.60     ;39.90     
2017/10/31 02:00:00 ;20.00     ;51.40     ;17.60     ;39.10     ;17.70     ;39.60     ;16.90     ;40.30     ;17.50     ;39.90     
2017/10/31 02:15:00 ;20.00     ;49.40     ;17.50     ;39.10     ;17.70     ;39.60     ;16.90     ;40.30     ;17.40     ;39.90     
2017/10/31 02:30:00 ;20.00     ;51.50     ;17.50     ;39.10     ;17.60     ;39.60     ;16.80     ;40.30     ;17.40     ;39.40     
2017/10/31 02:45:00 ;20.00     ;50.00     ;17.50     ;39.10     ;17.50     ;39.60     ;16.70     ;40.30     ;17.30     ;39.40     
2017/10/31 03:00:00 ;20.00     ;48.50     ;17.40     ;39.10     ;17.50     ;39.60     ;16.70     ;40.30     ;17.30     ;39.40     
2017/10/31 03:15:00 ;20.00     ;50.10     ;17.40     ;39.10     ;17.40     ;39.60     ;16.60     ;40.30     ;17.20     ;39.40     
2017/10/31 03:30:00 ;20.00     ;51.60     ;17.30     ;39.10     ;17.40     ;39.60     ;16.50     ;40.30     ;17.20     ;39.40     
2017/10/31 03:45:00 ;19.90     ;51.00     ;17.30     ;39.10     ;17.40     ;39.60     ;16.50     ;40.30     ;17.20     ;39.40     
