Sito;;
Data e ora del report;2017/7/31 07:50:16  ;Dalla data;2017/7/30 00:00:00  ;Alla data;2017/7/31 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/7/30 00:15:00  ;21.40     ;47.30     ;24.60     ;48.90     ;24.80     ;47.30     ;23.60     ;50.00     ;23.80     ;51.20     
2017/7/30 00:30:00  ;21.40     ;46.20     ;24.60     ;48.90     ;24.80     ;47.80     ;23.60     ;50.50     ;23.70     ;51.70     
2017/7/30 00:45:00  ;21.30     ;48.70     ;24.50     ;49.40     ;24.70     ;47.80     ;23.50     ;50.50     ;23.70     ;51.70     
2017/7/30 01:00:00  ;21.40     ;46.80     ;24.50     ;49.40     ;24.70     ;47.80     ;23.40     ;51.00     ;23.60     ;51.70     
2017/7/30 01:15:00  ;21.40     ;45.60     ;24.30     ;49.90     ;24.60     ;48.30     ;23.30     ;51.00     ;23.50     ;52.20     
2017/7/30 01:30:00  ;21.30     ;48.70     ;24.30     ;49.90     ;24.50     ;48.30     ;23.30     ;51.00     ;23.40     ;52.20     
2017/7/30 01:45:00  ;21.50     ;46.40     ;24.20     ;49.90     ;24.50     ;48.30     ;23.30     ;51.00     ;23.40     ;52.20     
2017/7/30 02:00:00  ;21.30     ;47.10     ;24.20     ;49.90     ;24.40     ;48.30     ;23.20     ;51.00     ;23.30     ;52.20     
2017/7/30 02:15:00  ;21.50     ;47.20     ;24.10     ;49.90     ;24.40     ;48.30     ;23.10     ;51.00     ;23.20     ;52.20     
2017/7/30 02:30:00  ;21.40     ;45.80     ;24.00     ;49.90     ;24.30     ;48.30     ;23.00     ;51.00     ;23.20     ;52.20     
2017/7/30 02:45:00  ;21.30     ;47.90     ;24.00     ;49.90     ;24.30     ;48.30     ;23.00     ;51.00     ;23.10     ;52.20     
2017/7/30 03:00:00  ;21.40     ;46.00     ;23.90     ;49.90     ;24.20     ;48.30     ;23.00     ;51.00     ;23.10     ;52.20     
2017/7/30 03:15:00  ;21.40     ;48.10     ;23.90     ;49.90     ;24.20     ;48.30     ;22.90     ;51.50     ;23.00     ;52.70     
2017/7/30 03:30:00  ;21.50     ;46.50     ;23.80     ;50.40     ;24.10     ;48.30     ;22.80     ;51.50     ;23.00     ;52.70     
2017/7/30 03:45:00  ;21.30     ;48.20     ;23.80     ;50.40     ;24.10     ;48.30     ;22.80     ;51.50     ;22.90     ;52.70     
2017/7/30 04:00:00  ;21.40     ;47.20     ;23.70     ;50.40     ;24.00     ;48.30     ;22.70     ;51.50     ;22.90     ;52.70     
2017/7/30 04:15:00  ;21.50     ;45.60     ;23.70     ;50.40     ;24.00     ;48.30     ;22.70     ;51.50     ;22.90     ;52.70     
2017/7/30 04:30:00  ;21.40     ;48.10     ;23.70     ;50.40     ;24.00     ;48.80     ;22.70     ;52.00     ;22.90     ;53.20     
2017/7/30 04:45:00  ;21.40     ;46.30     ;23.60     ;50.40     ;24.00     ;48.80     ;22.70     ;52.00     ;22.80     ;53.20     
2017/7/30 05:00:00  ;21.40     ;47.70     ;23.50     ;50.40     ;23.90     ;48.80     ;22.60     ;52.00     ;22.80     ;53.20     
2017/7/30 05:15:00  ;21.30     ;47.30     ;23.50     ;50.40     ;23.80     ;48.80     ;22.60     ;52.00     ;22.70     ;53.20     
2017/7/30 05:30:00  ;21.20     ;46.40     ;23.50     ;50.40     ;23.80     ;48.80     ;22.50     ;52.00     ;22.70     ;53.20     
2017/7/30 05:45:00  ;21.20     ;48.00     ;23.50     ;50.40     ;23.80     ;48.80     ;22.50     ;52.00     ;22.60     ;53.20     
2017/7/30 06:00:00  ;21.20     ;45.70     ;23.40     ;50.40     ;23.70     ;48.80     ;22.40     ;52.00     ;22.60     ;53.20     
2017/7/30 06:15:00  ;21.20     ;47.40     ;23.40     ;50.90     ;23.70     ;48.80     ;22.30     ;52.50     ;22.50     ;53.20     
2017/7/30 06:30:00  ;21.10     ;46.30     ;23.30     ;50.90     ;23.70     ;49.30     ;22.30     ;52.50     ;22.50     ;53.70     
2017/7/30 06:45:00  ;21.20     ;47.80     ;23.30     ;50.90     ;23.60     ;49.30     ;22.30     ;52.50     ;22.50     ;53.70     
2017/7/30 07:00:00  ;21.20     ;48.00     ;23.30     ;50.90     ;23.60     ;49.30     ;22.30     ;52.50     ;22.50     ;53.70     
2017/7/30 07:15:00  ;21.10     ;47.20     ;23.30     ;51.40     ;23.60     ;49.30     ;22.30     ;52.50     ;22.50     ;53.70     
2017/7/30 07:30:00  ;21.10     ;48.50     ;23.30     ;51.40     ;23.60     ;49.30     ;22.30     ;52.50     ;22.50     ;53.70     
2017/7/30 07:45:00  ;21.10     ;46.90     ;23.40     ;51.40     ;23.60     ;49.30     ;22.30     ;52.50     ;22.50     ;53.70     
2017/7/30 08:00:00  ;21.10     ;48.50     ;23.40     ;51.40     ;23.60     ;49.30     ;22.30     ;52.50     ;22.50     ;53.70     
2017/7/30 08:15:00  ;21.10     ;46.50     ;23.30     ;51.40     ;23.60     ;49.30     ;22.30     ;52.50     ;22.50     ;53.70     
2017/7/30 08:30:00  ;21.10     ;48.40     ;23.30     ;51.40     ;23.60     ;49.30     ;22.30     ;52.50     ;22.50     ;53.70     
2017/7/30 08:45:00  ;21.10     ;47.70     ;23.30     ;51.40     ;23.60     ;49.80     ;22.30     ;53.00     ;22.50     ;53.70     
2017/7/30 09:00:00  ;21.10     ;47.20     ;23.30     ;51.90     ;23.60     ;50.30     ;22.30     ;53.50     ;22.50     ;54.20     
2017/7/30 09:15:00  ;21.00     ;49.30     ;23.30     ;52.40     ;23.60     ;50.30     ;22.30     ;53.50     ;22.50     ;54.20     
2017/7/30 09:30:00  ;21.10     ;47.50     ;23.30     ;52.90     ;23.60     ;50.80     ;22.30     ;54.00     ;22.50     ;54.70     
2017/7/30 09:45:00  ;21.00     ;49.50     ;23.40     ;52.90     ;23.60     ;51.30     ;22.30     ;54.00     ;22.50     ;55.20     
2017/7/30 10:00:00  ;21.00     ;47.40     ;23.40     ;52.90     ;23.60     ;51.30     ;22.40     ;54.50     ;22.60     ;55.20     
2017/7/30 10:15:00  ;21.10     ;47.70     ;23.40     ;53.40     ;23.60     ;51.30     ;22.30     ;55.00     ;22.60     ;55.20     
2017/7/30 10:30:00  ;21.10     ;47.30     ;23.40     ;53.40     ;23.60     ;51.30     ;22.30     ;55.00     ;22.50     ;55.20     
2017/7/30 10:45:00  ;21.10     ;48.80     ;23.40     ;53.40     ;23.60     ;51.30     ;22.40     ;55.00     ;22.60     ;55.20     
2017/7/30 11:00:00  ;21.10     ;48.10     ;23.50     ;53.40     ;23.60     ;51.80     ;22.40     ;55.00     ;22.60     ;55.70     
2017/7/30 11:15:00  ;21.10     ;46.50     ;23.70     ;53.90     ;23.70     ;52.80     ;22.60     ;55.50     ;22.80     ;56.70     
2017/7/30 11:30:00  ;21.10     ;49.00     ;23.90     ;54.40     ;23.90     ;53.30     ;22.90     ;56.00     ;23.00     ;57.20     
2017/7/30 11:45:00  ;21.10     ;47.30     ;24.10     ;54.40     ;24.00     ;53.30     ;23.10     ;56.00     ;23.20     ;57.20     
2017/7/30 12:00:00  ;21.10     ;46.30     ;24.20     ;54.40     ;24.10     ;53.30     ;23.10     ;56.00     ;23.30     ;57.20     
2017/7/30 12:15:00  ;21.10     ;48.70     ;24.20     ;54.40     ;24.20     ;53.30     ;23.20     ;56.00     ;23.40     ;57.20     
2017/7/30 12:30:00  ;21.20     ;47.90     ;24.20     ;54.40     ;24.20     ;53.30     ;23.20     ;56.00     ;23.40     ;57.20     
2017/7/30 12:45:00  ;21.10     ;47.00     ;24.30     ;54.40     ;24.20     ;53.30     ;23.30     ;56.00     ;23.40     ;57.20     
2017/7/30 13:00:00  ;21.20     ;45.80     ;24.40     ;54.40     ;24.30     ;53.30     ;23.30     ;56.00     ;23.60     ;57.20     
2017/7/30 13:15:00  ;21.20     ;49.10     ;24.40     ;54.40     ;24.40     ;53.30     ;23.30     ;56.00     ;23.50     ;56.70     
2017/7/30 13:30:00  ;21.20     ;47.80     ;24.40     ;54.40     ;24.40     ;53.30     ;23.40     ;56.00     ;23.50     ;56.70     
2017/7/30 13:45:00  ;21.30     ;46.80     ;24.70     ;54.40     ;24.60     ;53.30     ;23.60     ;56.00     ;23.80     ;56.70     
2017/7/30 14:00:00  ;21.30     ;46.50     ;24.90     ;54.40     ;24.70     ;53.30     ;23.90     ;56.00     ;24.10     ;56.20     
2017/7/30 14:15:00  ;21.30     ;46.50     ;25.00     ;53.90     ;24.90     ;53.30     ;24.00     ;55.40     ;24.20     ;56.20     
2017/7/30 14:30:00  ;21.40     ;45.90     ;25.20     ;53.40     ;25.00     ;53.30     ;24.10     ;54.80     ;24.30     ;55.70     
2017/7/30 14:45:00  ;21.20     ;46.50     ;25.20     ;53.40     ;25.10     ;52.80     ;24.20     ;54.80     ;24.40     ;55.20     
2017/7/30 15:00:00  ;21.30     ;45.80     ;25.30     ;52.90     ;25.20     ;52.30     ;24.30     ;54.30     ;24.50     ;54.70     
2017/7/30 15:15:00  ;21.20     ;46.40     ;25.50     ;52.40     ;25.30     ;52.30     ;24.40     ;54.30     ;24.60     ;54.70     
2017/7/30 15:30:00  ;21.20     ;46.80     ;25.40     ;52.40     ;25.30     ;51.80     ;24.40     ;53.80     ;24.70     ;54.20     
2017/7/30 15:45:00  ;21.20     ;48.70     ;25.50     ;52.40     ;25.30     ;51.80     ;24.40     ;53.80     ;24.60     ;54.20     
2017/7/30 16:00:00  ;21.30     ;48.30     ;25.50     ;51.90     ;25.40     ;51.30     ;24.50     ;53.30     ;24.70     ;54.20     
2017/7/30 16:15:00  ;21.30     ;48.60     ;25.60     ;51.40     ;25.50     ;50.80     ;24.50     ;53.30     ;24.80     ;53.20     
2017/7/30 16:30:00  ;21.30     ;48.10     ;25.70     ;51.40     ;25.60     ;50.80     ;24.60     ;52.80     ;24.90     ;53.20     
2017/7/30 16:45:00  ;21.30     ;47.60     ;25.70     ;50.90     ;25.60     ;50.30     ;24.60     ;52.30     ;24.90     ;52.70     
2017/7/30 17:00:00  ;21.30     ;47.60     ;25.80     ;50.90     ;25.60     ;50.30     ;24.60     ;52.30     ;24.90     ;52.70     
2017/7/30 17:15:00  ;21.30     ;47.00     ;25.70     ;50.40     ;25.60     ;50.30     ;24.60     ;52.30     ;24.90     ;52.70     
2017/7/30 17:30:00  ;21.20     ;47.20     ;25.60     ;50.40     ;25.60     ;50.30     ;24.60     ;52.30     ;24.80     ;52.70     
2017/7/30 17:45:00  ;21.20     ;46.80     ;25.60     ;50.40     ;25.60     ;49.80     ;24.60     ;52.30     ;24.80     ;52.70     
2017/7/30 18:00:00  ;21.20     ;46.70     ;25.60     ;50.40     ;25.60     ;49.80     ;24.60     ;52.30     ;24.80     ;52.70     
2017/7/30 18:15:00  ;21.30     ;48.10     ;25.60     ;50.40     ;25.60     ;49.80     ;24.60     ;52.30     ;24.80     ;52.70     
2017/7/30 18:30:00  ;21.20     ;48.70     ;25.60     ;50.40     ;25.60     ;49.80     ;24.50     ;51.80     ;24.80     ;52.20     
2017/7/30 18:45:00  ;21.30     ;47.50     ;25.50     ;50.40     ;25.50     ;49.80     ;24.40     ;51.80     ;24.70     ;52.20     
2017/7/30 19:00:00  ;21.20     ;47.40     ;25.50     ;50.40     ;25.50     ;49.80     ;24.40     ;51.80     ;24.70     ;52.20     
2017/7/30 19:15:00  ;21.20     ;46.80     ;25.40     ;50.40     ;25.40     ;49.80     ;24.40     ;51.80     ;24.60     ;52.20     
2017/7/30 19:30:00  ;21.10     ;46.60     ;25.30     ;50.40     ;25.40     ;49.80     ;24.30     ;51.80     ;24.60     ;52.20     
2017/7/30 19:45:00  ;21.30     ;45.80     ;25.30     ;50.40     ;25.30     ;49.80     ;24.20     ;51.80     ;24.40     ;52.70     
2017/7/30 20:00:00  ;21.30     ;49.00     ;25.30     ;50.40     ;25.30     ;49.80     ;24.20     ;51.80     ;24.40     ;52.70     
