Sito;;
Data e ora del report;2017/5/25 07:50:15  ;Dalla data;2017/5/24 00:00:00  ;Alla data;2017/5/25 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/5/24 00:15:00  ;20.90     ;51.00     ;28.30     ;41.90     ;27.30     ;42.90     ;26.80     ;44.50     ;27.70     ;43.20     
2017/5/24 00:30:00  ;20.80     ;52.00     ;28.20     ;41.90     ;27.30     ;43.40     ;26.70     ;44.50     ;27.60     ;43.20     
2017/5/24 00:45:00  ;20.70     ;53.30     ;28.20     ;41.90     ;27.20     ;43.40     ;26.70     ;44.50     ;27.50     ;43.20     
2017/5/24 01:00:00  ;20.80     ;53.30     ;28.10     ;41.90     ;27.10     ;43.40     ;26.60     ;45.00     ;27.50     ;43.20     
2017/5/24 01:15:00  ;20.80     ;50.30     ;28.10     ;41.90     ;27.00     ;43.90     ;26.60     ;45.00     ;27.50     ;43.70     
2017/5/24 01:30:00  ;20.80     ;50.90     ;28.00     ;41.90     ;27.00     ;43.90     ;26.50     ;45.00     ;27.40     ;43.70     
2017/5/24 01:45:00  ;20.80     ;51.00     ;28.00     ;41.90     ;26.90     ;43.90     ;26.50     ;45.00     ;27.30     ;43.70     
2017/5/24 02:00:00  ;20.80     ;51.80     ;27.90     ;41.90     ;26.90     ;43.90     ;26.40     ;45.50     ;27.30     ;43.70     
2017/5/24 02:15:00  ;20.60     ;52.60     ;27.80     ;41.90     ;26.90     ;43.90     ;26.40     ;45.50     ;27.20     ;43.70     
2017/5/24 02:30:00  ;20.60     ;52.80     ;27.80     ;41.90     ;26.80     ;43.90     ;26.30     ;45.50     ;27.20     ;43.70     
2017/5/24 02:45:00  ;20.70     ;52.40     ;27.70     ;41.90     ;26.70     ;44.40     ;26.30     ;45.50     ;27.10     ;43.70     
2017/5/24 03:00:00  ;20.60     ;52.60     ;27.60     ;41.90     ;26.60     ;44.40     ;26.20     ;45.50     ;27.10     ;44.20     
2017/5/24 03:15:00  ;20.70     ;52.20     ;27.60     ;41.90     ;26.60     ;44.40     ;26.10     ;45.50     ;27.00     ;44.20     
2017/5/24 03:30:00  ;20.70     ;52.00     ;27.50     ;41.90     ;26.50     ;44.40     ;26.10     ;45.50     ;26.90     ;44.20     
2017/5/24 03:45:00  ;20.70     ;51.40     ;27.40     ;41.90     ;26.40     ;44.40     ;26.00     ;45.50     ;26.90     ;44.20     
2017/5/24 04:00:00  ;20.70     ;50.80     ;27.40     ;41.90     ;26.30     ;44.40     ;25.90     ;45.50     ;26.80     ;44.20     
2017/5/24 04:15:00  ;20.70     ;50.70     ;27.30     ;41.90     ;26.30     ;44.40     ;25.80     ;45.50     ;26.70     ;44.20     
2017/5/24 04:30:00  ;20.70     ;50.70     ;27.30     ;41.90     ;26.20     ;44.40     ;25.80     ;45.50     ;26.70     ;44.20     
