Sito;;
Data e ora del report;2017/6/6 14:16:47   ;Dalla data;2017/6/5 00:00:00   ;Alla data;2017/6/6 00:00:00   ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/6/5 00:15:00   ;20.00     ;54.40     ;30.30     ;45.00     ;29.40     ;46.30     ;29.20     ;46.60     ;29.90     ;45.90     
2017/6/5 00:30:00   ;20.00     ;54.40     ;30.30     ;45.00     ;29.30     ;46.30     ;29.10     ;46.60     ;29.80     ;45.90     
2017/6/5 00:45:00   ;20.00     ;54.40     ;30.20     ;45.00     ;29.20     ;46.30     ;29.00     ;46.60     ;29.70     ;45.90     
2017/6/5 01:00:00   ;20.00     ;54.40     ;30.10     ;45.00     ;29.10     ;46.30     ;28.90     ;46.60     ;29.60     ;45.90     
2017/6/5 01:15:00   ;20.00     ;54.40     ;30.00     ;45.00     ;29.00     ;46.30     ;28.90     ;46.60     ;29.60     ;45.90     
2017/6/5 01:30:00   ;20.00     ;54.40     ;30.00     ;45.00     ;28.90     ;46.30     ;28.70     ;46.60     ;29.40     ;45.90     
2017/6/5 01:45:00   ;20.00     ;54.40     ;29.90     ;44.50     ;28.70     ;46.30     ;28.60     ;46.60     ;29.20     ;45.90     
2017/6/5 02:00:00   ;20.00     ;53.90     ;29.80     ;44.50     ;28.70     ;46.30     ;28.50     ;46.60     ;29.10     ;45.90     
2017/6/5 02:15:00   ;20.00     ;53.90     ;29.80     ;44.00     ;28.50     ;46.30     ;28.40     ;46.60     ;29.00     ;45.90     
2017/6/5 02:30:00   ;20.00     ;53.40     ;29.70     ;44.00     ;28.50     ;46.30     ;28.30     ;46.60     ;29.00     ;45.90     
2017/6/5 02:45:00   ;20.00     ;55.30     ;29.60     ;44.00     ;28.50     ;46.30     ;28.30     ;46.60     ;29.00     ;45.90     
2017/6/5 03:00:00   ;20.00     ;53.80     ;29.50     ;43.50     ;28.40     ;46.30     ;28.20     ;46.60     ;28.90     ;45.90     
2017/6/5 03:15:00   ;20.00     ;53.30     ;29.50     ;43.50     ;28.30     ;46.30     ;28.10     ;46.60     ;28.80     ;45.90     
2017/6/5 03:30:00   ;20.00     ;55.20     ;29.30     ;43.50     ;28.20     ;46.30     ;28.00     ;46.60     ;28.70     ;45.90     
2017/6/5 03:45:00   ;20.10     ;53.70     ;29.20     ;43.50     ;28.00     ;46.30     ;27.90     ;46.60     ;28.60     ;45.90     
2017/6/5 04:00:00   ;20.10     ;53.20     ;29.20     ;43.50     ;28.00     ;46.30     ;27.80     ;46.60     ;28.50     ;45.90     
2017/6/5 04:15:00   ;20.10     ;53.80     ;29.10     ;43.50     ;27.90     ;46.30     ;27.80     ;46.60     ;28.50     ;45.90     
2017/6/5 04:30:00   ;20.10     ;52.80     ;29.10     ;43.50     ;27.80     ;46.30     ;27.70     ;46.60     ;28.40     ;45.90     
2017/6/5 04:45:00   ;20.10     ;54.50     ;29.00     ;43.50     ;27.80     ;46.30     ;27.70     ;46.60     ;28.30     ;45.90     
2017/6/5 05:00:00   ;20.00     ;53.50     ;29.00     ;43.50     ;27.80     ;46.30     ;27.70     ;46.60     ;28.30     ;45.90     
2017/6/5 05:15:00   ;20.10     ;54.10     ;28.90     ;43.50     ;27.70     ;46.30     ;27.70     ;46.60     ;28.30     ;45.90     
2017/6/5 05:30:00   ;20.10     ;55.30     ;28.80     ;43.50     ;27.60     ;46.30     ;27.60     ;46.60     ;28.20     ;45.90     
2017/6/5 05:45:00   ;20.10     ;53.30     ;28.70     ;43.50     ;27.40     ;46.30     ;27.40     ;46.60     ;28.10     ;45.90     
2017/6/5 06:00:00   ;20.10     ;54.90     ;28.60     ;43.50     ;27.30     ;46.30     ;27.30     ;46.60     ;28.00     ;45.90     
2017/6/5 06:15:00   ;20.10     ;55.50     ;28.50     ;44.00     ;27.30     ;46.30     ;27.30     ;46.60     ;27.90     ;45.90     
2017/6/5 06:30:00   ;20.10     ;53.00     ;28.50     ;44.00     ;27.30     ;46.30     ;27.20     ;46.60     ;27.90     ;45.90     
2017/6/5 06:45:00   ;20.10     ;53.70     ;28.50     ;44.00     ;27.30     ;46.30     ;27.20     ;46.60     ;27.90     ;45.90     
