Sito;;
Data e ora del report;2017/5/16 17:06:47  ;Dalla data;2017/5/16 00:00:00  ;Alla data;2017/5/17 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/5/16 00:15:00  ;16.90     ;66.60     ;25.40     ;46.70     ;24.50     ;48.00     ;24.10     ;48.90     ;24.90     ;48.20     
2017/5/16 00:30:00  ;16.90     ;66.80     ;25.40     ;46.70     ;24.50     ;48.00     ;24.00     ;48.90     ;24.90     ;48.20     
2017/5/16 00:45:00  ;16.90     ;66.30     ;25.30     ;46.70     ;24.40     ;48.00     ;24.00     ;48.90     ;24.80     ;48.20     
2017/5/16 01:00:00  ;16.80     ;65.50     ;25.20     ;46.70     ;24.30     ;48.00     ;23.90     ;48.90     ;24.70     ;48.20     
2017/5/16 01:15:00  ;16.80     ;66.40     ;25.10     ;46.70     ;24.20     ;48.00     ;23.80     ;48.90     ;24.70     ;48.20     
2017/5/16 01:30:00  ;16.70     ;66.80     ;25.10     ;46.70     ;24.20     ;48.50     ;23.80     ;48.90     ;24.60     ;48.20     
2017/5/16 01:45:00  ;16.70     ;65.50     ;25.00     ;46.70     ;24.10     ;48.50     ;23.70     ;48.90     ;24.50     ;48.20     
2017/5/16 02:00:00  ;16.70     ;67.40     ;24.90     ;46.70     ;24.00     ;48.50     ;23.60     ;48.90     ;24.40     ;48.20     
2017/5/16 02:15:00  ;16.70     ;65.60     ;24.90     ;46.70     ;23.90     ;48.50     ;23.50     ;48.90     ;24.40     ;48.20     
2017/5/16 02:30:00  ;16.60     ;67.90     ;24.90     ;46.70     ;23.80     ;48.50     ;23.50     ;48.90     ;24.30     ;48.20     
2017/5/16 02:45:00  ;16.60     ;66.90     ;24.80     ;46.70     ;23.80     ;48.50     ;23.40     ;49.40     ;24.20     ;48.20     
2017/5/16 03:00:00  ;16.50     ;67.20     ;24.70     ;46.70     ;23.70     ;48.50     ;23.40     ;49.40     ;24.20     ;48.20     
2017/5/16 03:15:00  ;16.50     ;68.60     ;24.60     ;46.70     ;23.60     ;48.50     ;23.30     ;49.40     ;24.00     ;48.20     
