Sito;;
Data e ora del report;2017/6/8 07:50:29   ;Dalla data;2017/6/7 00:00:00   ;Alla data;2017/6/8 00:00:00   ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/6/7 00:15:00   ;;;;;;;;;;
2017/6/7 00:30:00   ;;;;;;;;;;
2017/6/7 00:45:00   ;;;;;;;;;;
2017/6/7 01:00:00   ;;;;;;;;;;
2017/6/7 01:15:00   ;;;;;;;;;;
2017/6/7 01:30:00   ;;;;;;;;;;
2017/6/7 01:45:00   ;;;;;;;;;;
2017/6/7 02:00:00   ;;;;;;;;;;
2017/6/7 02:15:00   ;;;;;;;;;;
2017/6/7 02:30:00   ;;;;;;;;;;
2017/6/7 02:45:00   ;;;;;;;;;;
2017/6/7 03:00:00   ;;;;;;;;;;
2017/6/7 03:15:00   ;;;;;;;;;;
2017/6/7 03:30:00   ;;;;;;;;;;
2017/6/7 03:45:00   ;;;;;;;;;;
2017/6/7 04:00:00   ;;;;;;;;;;
2017/6/7 04:15:00   ;;;;;;;;;;
2017/6/7 04:30:00   ;;;;;;;;;;
2017/6/7 04:45:00   ;;;;;;;;;;
2017/6/7 05:00:00   ;;;;;;;;;;
2017/6/7 05:15:00   ;;;;;;;;;;
2017/6/7 05:30:00   ;;;;;;;;;;
2017/6/7 05:45:00   ;;;;;;;;;;
2017/6/7 06:00:00   ;;;;;;;;;;
2017/6/7 06:15:00   ;;;;;;;;;;
2017/6/7 06:30:00   ;;;;;;;;;;
2017/6/7 06:45:00   ;;;;;;;;;;
2017/6/7 07:00:00   ;;;;;;;;;;
2017/6/7 07:15:00   ;;;;;;;;;;
2017/6/7 07:30:00   ;;;;;;;;;;
2017/6/7 07:45:00   ;;;;;;;;;;
2017/6/7 08:00:00   ;;;;;;;;;;
2017/6/7 08:15:00   ;;;;;;;;;;
2017/6/7 08:30:00   ;;;;;;;;;;
2017/6/7 08:45:00   ;19.50     ;56.60     ;21.80     ;60.90     ;21.60     ;60.70     ;20.80     ;62.20     ;21.50     ;61.40     
2017/6/7 09:00:00   ;19.90     ;57.10     ;22.20     ;59.90     ;22.00     ;59.70     ;21.30     ;61.20     ;21.90     ;60.40     
2017/6/7 09:15:00   ;20.10     ;56.60     ;22.40     ;59.90     ;22.20     ;59.70     ;21.50     ;61.20     ;22.10     ;60.40     
2017/6/7 09:30:00   ;20.10     ;56.60     ;22.20     ;60.40     ;22.30     ;59.70     ;21.50     ;61.20     ;22.10     ;60.40     
2017/6/7 09:45:00   ;20.20     ;56.60     ;22.10     ;60.40     ;22.30     ;59.20     ;21.50     ;60.70     ;22.00     ;59.90     
2017/6/7 10:00:00   ;20.20     ;53.60     ;22.40     ;59.40     ;22.20     ;59.20     ;21.40     ;60.70     ;22.00     ;59.90     
2017/6/7 10:15:00   ;20.20     ;54.90     ;22.90     ;58.40     ;22.40     ;59.20     ;21.60     ;60.70     ;22.30     ;59.90     
2017/6/7 10:30:00   ;20.20     ;55.90     ;23.10     ;57.90     ;22.60     ;59.20     ;21.80     ;60.70     ;22.50     ;59.90     
2017/6/7 10:45:00   ;20.10     ;56.40     ;23.10     ;57.40     ;22.60     ;59.20     ;21.80     ;60.70     ;22.50     ;59.90     
2017/6/7 11:00:00   ;20.10     ;53.40     ;23.40     ;57.40     ;22.70     ;59.20     ;21.90     ;60.70     ;22.60     ;59.90     
2017/6/7 11:15:00   ;20.10     ;55.90     ;23.80     ;57.40     ;23.00     ;59.20     ;22.30     ;60.70     ;23.00     ;60.90     
2017/6/7 11:30:00   ;20.20     ;56.90     ;24.10     ;57.40     ;23.30     ;59.20     ;22.60     ;60.70     ;23.30     ;60.40     
2017/6/7 11:45:00   ;20.10     ;57.40     ;24.30     ;58.00     ;23.60     ;60.20     ;22.90     ;61.80     ;23.60     ;60.90     
2017/6/7 12:00:00   ;20.10     ;53.90     ;24.60     ;58.70     ;23.80     ;60.70     ;23.20     ;61.80     ;23.90     ;61.40     
2017/6/7 12:15:00   ;20.10     ;55.60     ;24.90     ;58.80     ;24.00     ;61.20     ;23.50     ;62.30     ;24.20     ;61.90     
2017/6/7 12:30:00   ;20.00     ;55.30     ;25.10     ;58.80     ;24.30     ;61.20     ;23.70     ;62.30     ;24.50     ;63.90     
2017/6/7 12:45:00   ;20.00     ;54.70     ;25.20     ;60.30     ;24.40     ;61.20     ;23.80     ;65.80     ;24.60     ;66.00     
2017/6/7 13:00:00   ;20.00     ;56.50     ;25.40     ;60.30     ;24.60     ;61.70     ;24.00     ;65.30     ;24.80     ;66.00     
2017/6/7 13:15:00   ;20.00     ;54.00     ;25.60     ;60.30     ;24.90     ;61.70     ;24.30     ;65.30     ;25.00     ;65.50     
2017/6/7 13:30:00   ;20.00     ;59.20     ;25.30     ;60.60     ;25.00     ;60.70     ;24.40     ;62.30     ;25.00     ;61.00     
2017/6/7 13:45:00   ;20.40     ;60.80     ;24.90     ;59.60     ;24.80     ;59.70     ;24.10     ;60.80     ;24.60     ;60.00     
2017/6/7 14:00:00   ;20.50     ;60.30     ;24.70     ;58.10     ;24.70     ;58.20     ;24.00     ;59.30     ;24.50     ;58.00     
2017/6/7 14:15:00   ;20.50     ;59.30     ;24.60     ;56.60     ;24.60     ;56.70     ;24.00     ;57.30     ;24.50     ;57.00     
2017/6/7 14:30:00   ;20.60     ;58.30     ;24.70     ;55.60     ;24.60     ;55.70     ;24.00     ;56.80     ;24.40     ;56.50     
2017/6/7 14:45:00   ;20.70     ;58.30     ;24.70     ;55.60     ;24.70     ;55.20     ;24.10     ;56.30     ;24.40     ;55.50     
2017/6/7 15:00:00   ;20.80     ;57.30     ;24.40     ;54.60     ;24.60     ;54.20     ;23.90     ;55.30     ;24.40     ;54.50     
2017/6/7 15:15:00   ;20.80     ;56.30     ;24.20     ;53.60     ;24.30     ;53.20     ;23.70     ;54.30     ;24.20     ;53.50     
2017/6/7 15:30:00   ;20.80     ;55.80     ;24.30     ;53.10     ;24.30     ;53.20     ;23.60     ;53.80     ;24.20     ;53.50     
2017/6/7 15:45:00   ;20.80     ;55.80     ;24.60     ;53.10     ;24.50     ;52.70     ;23.90     ;53.80     ;24.30     ;53.50     
2017/6/7 16:00:00   ;20.80     ;55.80     ;24.70     ;52.60     ;24.70     ;52.20     ;24.10     ;53.30     ;24.40     ;53.50     
2017/6/7 16:15:00   ;20.80     ;55.80     ;24.70     ;52.10     ;24.70     ;51.70     ;24.20     ;52.80     ;24.40     ;53.00     
2017/6/7 16:30:00   ;20.80     ;55.80     ;24.80     ;51.60     ;24.80     ;51.20     ;24.20     ;51.80     ;24.50     ;52.00     
2017/6/7 16:45:00   ;20.70     ;53.30     ;24.70     ;51.10     ;24.80     ;50.70     ;24.20     ;51.30     ;24.60     ;51.00     
2017/6/7 17:00:00   ;20.30     ;53.80     ;24.70     ;51.10     ;24.70     ;50.70     ;24.00     ;51.30     ;24.40     ;51.00     
2017/6/7 17:15:00   ;20.30     ;53.90     ;24.80     ;51.10     ;24.70     ;50.70     ;24.10     ;51.30     ;24.50     ;51.00     
2017/6/7 17:30:00   ;20.20     ;53.90     ;24.80     ;50.60     ;24.70     ;50.20     ;24.10     ;50.80     ;24.50     ;51.00     
2017/6/7 17:45:00   ;20.30     ;53.00     ;24.60     ;50.60     ;24.60     ;49.70     ;23.90     ;50.80     ;24.30     ;50.50     
2017/6/7 18:00:00   ;20.20     ;53.20     ;24.50     ;50.10     ;24.40     ;49.70     ;23.60     ;50.80     ;24.10     ;50.50     
2017/6/7 18:15:00   ;20.20     ;54.40     ;24.30     ;50.10     ;24.20     ;49.70     ;23.60     ;50.80     ;24.00     ;50.50     
2017/6/7 18:30:00   ;20.10     ;56.60     ;24.20     ;50.10     ;24.10     ;49.70     ;23.50     ;50.80     ;23.90     ;50.50     
2017/6/7 18:45:00   ;20.20     ;55.60     ;24.20     ;50.10     ;24.10     ;49.70     ;23.40     ;50.80     ;23.80     ;50.50     
2017/6/7 19:00:00   ;20.20     ;53.80     ;24.10     ;50.10     ;23.90     ;49.70     ;23.30     ;50.80     ;23.60     ;50.50     
2017/6/7 19:15:00   ;20.20     ;52.80     ;23.90     ;50.10     ;23.80     ;49.70     ;23.10     ;50.80     ;23.50     ;50.50     
2017/6/7 19:30:00   ;20.20     ;55.70     ;23.80     ;50.10     ;23.70     ;49.70     ;23.00     ;50.80     ;23.40     ;50.50     
2017/6/7 19:45:00   ;20.20     ;54.80     ;23.70     ;50.10     ;23.60     ;49.70     ;22.80     ;50.80     ;23.30     ;50.50     
2017/6/7 20:00:00   ;20.20     ;53.60     ;23.50     ;50.10     ;23.50     ;49.70     ;22.70     ;50.80     ;23.10     ;50.50     
2017/6/7 20:15:00   ;20.20     ;54.30     ;23.40     ;50.10     ;23.20     ;49.70     ;22.50     ;50.80     ;23.00     ;50.50     
2017/6/7 20:30:00   ;20.10     ;55.60     ;23.30     ;50.10     ;23.00     ;50.20     ;22.50     ;51.30     ;22.90     ;51.50     
2017/6/7 20:45:00   ;20.10     ;53.80     ;23.20     ;50.60     ;22.90     ;50.70     ;22.30     ;51.30     ;22.80     ;51.50     
2017/6/7 21:00:00   ;20.10     ;53.90     ;23.10     ;50.60     ;22.70     ;50.70     ;22.20     ;51.80     ;22.60     ;52.00     
2017/6/7 21:15:00   ;20.10     ;55.90     ;23.00     ;50.60     ;22.70     ;51.20     ;22.10     ;51.80     ;22.50     ;52.50     
2017/6/7 21:30:00   ;20.10     ;53.90     ;23.00     ;51.10     ;22.60     ;51.20     ;22.10     ;51.80     ;22.40     ;52.50     
2017/6/7 21:45:00   ;20.10     ;56.10     ;22.90     ;51.10     ;22.60     ;51.20     ;22.00     ;51.80     ;22.40     ;52.50     
2017/6/7 22:00:00   ;20.10     ;55.20     ;22.70     ;51.10     ;22.50     ;51.20     ;21.90     ;51.80     ;22.30     ;52.50     
2017/6/7 22:15:00   ;20.20     ;53.60     ;22.70     ;51.10     ;22.50     ;51.20     ;21.80     ;51.80     ;22.20     ;52.50     
2017/6/7 22:30:00   ;20.10     ;56.30     ;22.70     ;51.10     ;22.50     ;51.20     ;21.80     ;51.80     ;22.20     ;52.50     
2017/6/7 22:45:00   ;20.10     ;54.60     ;22.70     ;51.10     ;22.50     ;51.20     ;21.80     ;51.80     ;22.10     ;52.50     
2017/6/7 23:00:00   ;20.10     ;53.40     ;22.60     ;51.10     ;22.40     ;51.20     ;21.70     ;51.80     ;22.10     ;52.50     
2017/6/7 23:15:00   ;20.10     ;55.70     ;22.50     ;51.10     ;22.40     ;51.20     ;21.60     ;52.30     ;21.90     ;52.50     
2017/6/7 23:30:00   ;20.00     ;54.20     ;22.40     ;51.10     ;22.30     ;51.20     ;21.50     ;52.30     ;21.90     ;52.50     
2017/6/7 23:45:00   ;20.10     ;55.70     ;22.20     ;51.10     ;22.20     ;51.20     ;21.40     ;52.30     ;21.80     ;52.50     
2017/6/8 00:00:00   ;20.10     ;54.60     ;22.20     ;51.10     ;22.10     ;51.20     ;21.30     ;52.30     ;21.70     ;52.50     
