Sito;;
Data e ora del report;2017/6/29 07:50:27  ;Dalla data;2017/6/28 00:00:00  ;Alla data;2017/6/29 00:00:00  ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/6/28 00:15:00  ;20.60     ;50.80     ;23.40     ;52.60     ;23.50     ;51.70     ;22.40     ;54.00     ;22.60     ;55.00     
2017/6/28 00:30:00  ;20.60     ;51.50     ;23.40     ;52.60     ;23.50     ;51.70     ;22.40     ;54.00     ;22.40     ;55.00     
2017/6/28 00:45:00  ;20.60     ;52.00     ;23.30     ;52.60     ;23.40     ;51.70     ;22.30     ;54.00     ;22.40     ;55.00     
2017/6/28 01:00:00  ;20.60     ;52.30     ;23.30     ;52.60     ;23.40     ;51.70     ;22.20     ;54.50     ;22.40     ;55.00     
2017/6/28 01:15:00  ;20.50     ;53.50     ;23.30     ;52.60     ;23.40     ;51.70     ;22.20     ;54.50     ;22.40     ;55.00     
2017/6/28 01:30:00  ;20.50     ;55.40     ;23.20     ;52.60     ;23.40     ;51.70     ;22.20     ;54.50     ;22.30     ;55.00     
2017/6/28 01:45:00  ;20.40     ;55.60     ;23.20     ;52.60     ;23.30     ;51.70     ;22.10     ;54.50     ;22.30     ;55.00     
2017/6/28 02:00:00  ;20.60     ;50.60     ;23.30     ;52.60     ;23.30     ;51.70     ;22.10     ;54.50     ;22.30     ;55.00     
2017/6/28 02:15:00  ;20.60     ;51.10     ;23.20     ;52.60     ;23.30     ;51.70     ;22.10     ;54.50     ;22.30     ;55.00     
2017/6/28 02:30:00  ;20.50     ;52.90     ;23.20     ;52.60     ;23.30     ;51.70     ;22.10     ;54.50     ;22.20     ;55.00     
2017/6/28 02:45:00  ;20.50     ;53.10     ;23.20     ;52.60     ;23.30     ;51.70     ;22.00     ;54.50     ;22.20     ;55.50     
2017/6/28 03:00:00  ;20.40     ;54.60     ;23.20     ;52.60     ;23.20     ;51.70     ;22.00     ;54.50     ;22.20     ;55.50     
2017/6/28 03:15:00  ;20.40     ;55.70     ;23.10     ;52.60     ;23.20     ;51.70     ;21.90     ;54.50     ;22.10     ;55.50     
2017/6/28 03:30:00  ;20.40     ;55.80     ;23.10     ;53.10     ;23.20     ;51.70     ;21.90     ;54.50     ;22.10     ;56.00     
2017/6/28 03:45:00  ;20.40     ;53.90     ;23.10     ;53.60     ;23.20     ;52.20     ;21.90     ;55.00     ;22.10     ;56.00     
2017/6/28 04:00:00  ;20.50     ;51.40     ;22.90     ;53.60     ;23.10     ;52.20     ;21.90     ;55.00     ;22.00     ;56.00     
2017/6/28 04:15:00  ;20.40     ;51.70     ;23.00     ;53.60     ;23.10     ;52.20     ;21.80     ;55.00     ;22.00     ;56.50     
2017/6/28 04:30:00  ;20.40     ;53.00     ;23.00     ;54.10     ;23.10     ;52.70     ;21.80     ;55.50     ;22.10     ;56.50     
2017/6/28 04:45:00  ;20.30     ;54.40     ;22.90     ;54.10     ;23.00     ;52.70     ;21.80     ;55.50     ;22.00     ;56.50     
2017/6/28 05:00:00  ;20.30     ;55.60     ;22.90     ;54.10     ;23.00     ;52.70     ;21.80     ;55.50     ;22.00     ;56.50     
2017/6/28 05:15:00  ;20.30     ;56.20     ;22.90     ;54.10     ;23.00     ;52.70     ;21.70     ;55.50     ;21.90     ;57.00     
2017/6/28 05:30:00  ;20.40     ;53.40     ;22.80     ;54.10     ;22.90     ;52.70     ;21.70     ;56.00     ;21.90     ;57.00     
2017/6/28 05:45:00  ;20.40     ;51.70     ;22.80     ;54.60     ;22.90     ;52.70     ;21.70     ;56.00     ;21.90     ;57.00     
2017/6/28 06:00:00  ;20.30     ;51.90     ;22.80     ;54.60     ;22.90     ;53.20     ;21.70     ;56.00     ;21.90     ;57.00     
2017/6/28 06:15:00  ;20.30     ;52.00     ;22.80     ;54.60     ;22.90     ;53.20     ;21.70     ;56.00     ;21.90     ;57.00     
2017/6/28 06:30:00  ;20.30     ;53.40     ;22.80     ;54.60     ;22.90     ;53.20     ;21.70     ;56.00     ;21.80     ;57.00     
2017/6/28 06:45:00  ;20.30     ;54.40     ;22.80     ;54.60     ;22.90     ;53.20     ;21.70     ;56.00     ;21.80     ;57.00     
2017/6/28 07:00:00  ;20.20     ;55.40     ;22.70     ;54.60     ;22.90     ;53.20     ;21.60     ;56.00     ;21.80     ;57.00     
2017/6/28 07:15:00  ;20.20     ;56.10     ;22.80     ;54.60     ;22.90     ;53.20     ;21.60     ;56.00     ;21.90     ;57.00     
2017/6/28 07:30:00  ;20.20     ;55.90     ;22.80     ;54.60     ;22.90     ;53.20     ;21.60     ;56.00     ;21.80     ;57.00     
2017/6/28 07:45:00  ;20.30     ;56.00     ;22.80     ;54.60     ;22.90     ;53.20     ;21.70     ;56.00     ;21.90     ;57.00     
2017/6/28 08:00:00  ;20.30     ;55.80     ;22.90     ;54.60     ;23.00     ;53.20     ;21.80     ;56.00     ;22.00     ;57.00     
2017/6/28 08:15:00  ;20.40     ;51.30     ;22.90     ;54.60     ;23.00     ;53.20     ;21.90     ;56.00     ;22.00     ;57.00     
2017/6/28 08:30:00  ;20.80     ;56.30     ;23.10     ;54.60     ;23.00     ;53.20     ;21.90     ;56.00     ;22.10     ;57.00     
2017/6/28 08:45:00  ;21.40     ;57.80     ;23.30     ;54.60     ;23.10     ;53.20     ;22.10     ;56.00     ;22.20     ;57.00     
2017/6/28 09:00:00  ;22.10     ;57.80     ;23.30     ;54.60     ;23.30     ;53.20     ;22.20     ;56.00     ;22.30     ;57.00     
2017/6/28 09:15:00  ;22.60     ;59.90     ;23.50     ;54.60     ;23.40     ;53.70     ;22.30     ;56.50     ;22.40     ;57.50     
2017/6/28 09:30:00  ;22.10     ;57.70     ;23.60     ;55.60     ;23.50     ;54.70     ;22.40     ;57.00     ;22.50     ;58.50     
2017/6/28 09:45:00  ;21.10     ;52.10     ;24.10     ;56.10     ;23.70     ;55.20     ;22.60     ;59.50     ;22.80     ;59.50     
2017/6/28 10:00:00  ;21.10     ;48.10     ;24.10     ;58.60     ;23.90     ;57.70     ;22.80     ;60.60     ;23.00     ;61.50     
2017/6/28 10:15:00  ;21.10     ;46.60     ;24.00     ;59.10     ;23.90     ;57.70     ;22.90     ;60.60     ;23.00     ;62.00     
2017/6/28 10:30:00  ;21.20     ;48.80     ;24.10     ;59.10     ;24.00     ;57.70     ;22.90     ;60.60     ;23.10     ;62.00     
