Sito;;
Data e ora del report;2017/6/3 07:50:19   ;Dalla data;2017/6/2 00:00:00   ;Alla data;2017/6/3 00:00:00   ;Frequenza;15 min.;
;temp + hr-camera-Temperatura sonda;temp + hr-camera-Umidità sonda;temp + hr-colon A-Temperatura sonda;temp + hr-colon A-Umidità sonda;temp + hr-colon B-Temperatura sonda;temp + hr-colon B-Umidità sonda;temp + hr-colon C-Temperatura sonda;temp + hr-colon C-Umidità sonda;temp + hr-colon D-Temperatura sonda;temp + hr-colon D-Umidità sonda
2017/6/2 00:15:00   ;19.80     ;61.50     ;29.80     ;47.10     ;28.80     ;48.80     ;28.40     ;49.60     ;29.20     ;48.90     
2017/6/2 00:30:00   ;19.70     ;61.50     ;29.60     ;46.60     ;28.70     ;48.80     ;28.30     ;49.60     ;29.10     ;48.90     
2017/6/2 00:45:00   ;19.70     ;61.00     ;29.60     ;46.60     ;28.60     ;48.80     ;28.20     ;49.60     ;29.00     ;48.40     
2017/6/2 01:00:00   ;19.60     ;61.00     ;29.50     ;46.10     ;28.50     ;48.30     ;28.10     ;49.10     ;28.90     ;48.40     
2017/6/2 01:15:00   ;19.60     ;60.50     ;29.40     ;46.10     ;28.40     ;48.30     ;28.10     ;49.10     ;28.90     ;47.90     
2017/6/2 01:30:00   ;19.50     ;60.50     ;29.40     ;46.10     ;28.40     ;47.80     ;28.00     ;49.10     ;28.80     ;47.90     
2017/6/2 01:45:00   ;19.50     ;60.50     ;29.30     ;45.60     ;28.40     ;47.80     ;28.00     ;48.60     ;28.80     ;47.90     
2017/6/2 02:00:00   ;19.40     ;60.50     ;29.30     ;45.60     ;28.30     ;47.80     ;27.90     ;48.60     ;28.70     ;47.40     
2017/6/2 02:15:00   ;19.30     ;60.00     ;29.10     ;45.60     ;28.20     ;47.80     ;27.80     ;48.60     ;28.60     ;47.40     
2017/6/2 02:30:00   ;19.30     ;60.00     ;29.10     ;45.60     ;28.10     ;47.30     ;27.80     ;48.10     ;28.60     ;47.40     
2017/6/2 02:45:00   ;19.30     ;60.00     ;29.00     ;45.10     ;28.10     ;47.30     ;27.70     ;48.10     ;28.50     ;47.40     
2017/6/2 03:00:00   ;19.30     ;59.50     ;29.00     ;45.10     ;28.00     ;47.30     ;27.70     ;48.10     ;28.50     ;47.40     
2017/6/2 03:15:00   ;19.30     ;59.50     ;28.90     ;45.10     ;27.90     ;47.30     ;27.60     ;48.10     ;28.40     ;47.40     
2017/6/2 03:30:00   ;19.30     ;59.50     ;28.80     ;45.10     ;27.90     ;47.30     ;27.60     ;48.10     ;28.30     ;47.40     
2017/6/2 03:45:00   ;19.30     ;59.00     ;28.70     ;45.10     ;27.80     ;47.30     ;27.50     ;48.10     ;28.20     ;47.40     
2017/6/2 04:00:00   ;19.20     ;59.00     ;28.70     ;45.10     ;27.70     ;47.30     ;27.40     ;48.10     ;28.20     ;47.40     
2017/6/2 04:15:00   ;19.10     ;59.00     ;28.60     ;44.60     ;27.60     ;47.30     ;27.30     ;47.60     ;28.10     ;46.90     
2017/6/2 04:30:00   ;19.10     ;58.50     ;28.50     ;44.60     ;27.50     ;46.80     ;27.30     ;47.60     ;28.00     ;46.90     
2017/6/2 04:45:00   ;19.20     ;58.50     ;28.50     ;44.60     ;27.50     ;46.80     ;27.30     ;47.10     ;28.00     ;46.90     
2017/6/2 05:00:00   ;19.20     ;58.00     ;28.40     ;44.60     ;27.50     ;46.80     ;27.20     ;47.10     ;27.90     ;46.40     
2017/6/2 05:15:00   ;19.20     ;58.00     ;28.40     ;44.10     ;27.30     ;46.80     ;27.10     ;47.10     ;27.80     ;46.40     
2017/6/2 05:30:00   ;19.20     ;57.50     ;28.30     ;44.10     ;27.30     ;46.80     ;27.10     ;47.10     ;27.80     ;46.40     
